,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,is_pareto
5756,0.19370595834791268,0.9940012326659908,0.43300270481659014,0.2565146452281611,0.15763910645177573,0.786940301258207,0.6373183652626636,0.1260724493084179,0.6736717875943851,0.7059927944913846,161.65997430976378,21.767815388958248,0.3404170271855779,17.023735920930818,False
5757,0.4824762725641953,0.27548460378412376,0.6549195083634094,0.2842986598145493,0.18087007429264806,0.9848462954750943,0.4186458061852436,0.33127039318403545,0.07657575339652015,0.3273201924817246,161.68795046485837,35.70997667232511,1.4149867866125245,11.768343739171064,False
5758,0.7058034768764091,0.13633562780298786,0.3853493037572145,0.9090236055823933,0.7077932425657558,0.8484856893776687,0.7884254074809888,0.4014386803701033,0.31372763790444147,0.980179740810621,161.78944441027494,91.19901828666873,3.02120200874257,480.16205364151483,False
5759,0.1634947232924442,0.770719155358483,0.5963980146638798,0.30828548506206327,0.1410739973182089,0.888036823399983,0.14592655172200963,0.9826352315368124,0.6537944293919008,0.3453963154153449,161.8311444917303,69.14779307300623,1.8324888711476384,190.23621504064107,False
5760,0.9122666550367232,0.6740297966029299,0.32575558795575954,0.6622039929378961,0.728667991592173,0.7906299754652312,0.06358820819982611,0.2186305106338854,0.7750179418233722,0.7816827679145423,161.8519719518571,0.017316358289292337,0.1465480357979074,99.42121883776315,False
5761,0.702297347147833,0.019520433124969514,0.1845880876876377,0.9491202922464498,0.6476924156627776,0.3829164333483117,0.7789324660681952,0.5216579553285514,0.9096402105335628,0.15708767856630182,161.88155731913295,50.997822877381445,3.035055024221621,100.92601799357989,False
5762,0.7187328718008331,0.8468155515308228,0.5757453646247465,0.32294246086542844,0.2902009403429347,0.7495738974808098,0.2115824530670001,0.26146150336135626,0.5274919870588545,0.8021512765718285,161.88980956577802,3.6538867565022763,0.266704012129792,138.46296863946424,False
5763,0.5269787743811578,0.5475048010121526,0.29075981936446327,0.48136834451928234,0.8053132212227222,0.9934444012452266,0.21772485641492806,0.11891158196600156,0.6146582716588287,0.8538961122693249,162.0565488206831,88.56602917889072,2.7402652025975103,91.51508051378207,False
5764,0.6612263977442414,0.2562796642281122,0.3492725971222126,0.9702197191794117,0.4609681362948472,0.940052008647103,0.3235968168888208,0.5754298289134404,0.2085263188436048,0.17740934738590453,162.12202555659388,23.177276231551872,0.3616884718044993,76.72604183855451,False
5765,0.61988451286417,0.7236659789116968,0.4138478438932544,0.8022273614028508,0.3067694855689328,0.3569707066633807,0.608223882869059,0.3396721022911326,0.7860179543581558,0.45211592880270174,162.1352243789122,6.773527716346839,0.18657427396470785,74.32938284190934,False
5766,0.4034539495390097,0.2301090228063201,0.42158127972738235,0.9700421243573902,0.19245932588918205,0.9103123177479517,0.4273676982623465,0.37896399518688495,0.9997404293662734,0.49317638880023307,162.1793241266867,19.728123521527863,0.39584314611355553,100.00069625202231,False
5767,0.6407726680598241,0.7285042679713603,0.469461371138251,0.33034225987801435,0.11017856421458523,0.04871989137574315,0.6288355149550895,0.7503563470421856,0.2788101986260101,0.463261192255408,162.27428192439996,6.651359648329949,0.06982951915779319,7.1971574676569805,False
5768,0.17876520007269026,0.6795489313324641,0.49406353484942916,0.42595527642459075,0.626470595977002,0.6199232023330516,0.6165915603162644,0.7123337984902886,0.4171828698842884,0.2800056965460137,162.3292528469874,0.021752115984307766,0.00491240510319094,28.573099196457264,False
5769,0.5679578363625596,0.8616971002140021,0.3496904933248765,0.5137695118299278,0.09693743322134668,0.4677593549252498,0.35175289988166536,0.2219667795634384,0.6494151995244004,0.693331105025488,162.36030349207834,96.9730711370045,3.2561469828320946,128.7281246438095,False
5770,0.8955972160000969,0.4821395293253717,0.6346880005660546,0.34635763121648544,0.4363471319604728,0.35698875053257245,0.6166292385611178,0.21455395911935454,0.8624504419183134,0.6284827178717975,162.36033727484823,22.066061640059708,0.6392517131281314,136.45808704238604,False
5771,0.4383717936444246,0.8313937186004061,0.24848963035503438,0.555188780962993,0.9876738755970971,0.6383222060492048,0.23420163260295015,0.6759553232923844,0.9229534498346033,0.8762043076204031,162.36513240629557,12.768134411115033,1.0823919660201125,262.90438586627977,False
5772,0.2087319366425829,0.5517227039428722,0.5160243111176388,0.442321389205324,0.5344574905596111,0.6810383711858773,0.5144122489437952,0.7777592699212917,0.25041702321752096,0.9136076278155228,162.40192098323027,5.408952273602476,0.3974171321292724,191.92581891396506,False
5773,0.7677753412485046,0.7211053286582852,0.43759099229886167,0.40238339241979565,0.02229271650375165,0.8306475773709374,0.014838543854097833,0.08586735203926665,0.7730705404870454,0.012475039544375042,162.40881392802842,198.83964881316797,8.348641330891137,418.4750183642042,False
5774,0.513287266642859,0.7672022255540897,0.5032086885158866,0.5056169697645138,0.24017691103944677,0.3996438177215844,0.4738035518318694,0.8082112928154952,0.16210927361146918,0.4637193026893488,162.43744200649775,21.82983683137804,1.3508865197125557,224.969533383021,False
5775,0.267698720010848,0.45093023598339527,0.45386076535341374,0.45028483447945766,0.6949459780013626,0.5717383458629178,0.7131031023870952,0.6772842947486946,0.42279835985251124,0.7476666815291086,162.44276650263865,3.686149505886727,0.032807666788493756,104.78794508947712,False
5776,0.6803681399510152,0.44908143649342386,0.10454639926192096,0.9831492864706607,0.9186646223548486,0.46324188117880755,0.8256486994893375,0.7300930541279075,0.3497653849703881,0.0824963162783295,162.46069849335836,42.50800203344213,0.5924823106156811,116.82769480432316,False
5777,0.4532272059404495,0.8230475224174921,0.536949857483892,0.22439611663269435,0.6420722145220865,0.29186464871240625,0.8973646594186597,0.3821716614985033,0.5997621590420567,0.6090354232076015,162.49351157633086,36.811847940979604,1.7118009466559367,286.2637979514589,False
5778,0.842084316226929,0.38494847649832525,0.24721577070834566,0.36670233032963556,0.9348853165303793,0.35531946597726394,0.20825056902683808,0.8757333177532914,0.7827642039501869,0.9435695126805548,162.53019923925518,4.797598138987273,0.48927691516192223,155.49442237915693,False
5779,0.42444282029124025,0.4612569777964812,0.5513804899071447,0.282534094832302,0.6194819480925915,0.4569151012951481,0.9486586685761915,0.29846231258263417,0.5203441160432541,0.2714178515442421,162.53057044065423,36.72350073786064,1.7068182476886882,24.634993985273024,False
5780,0.9218873263690052,0.04674041198472539,0.1700941931340829,0.7712109634331288,0.8605496639920575,0.6181365275682958,0.6001223251086932,0.6662359816515699,0.28132022412189794,0.6553516076553549,162.53556509584405,30.61479084991358,0.777020945837811,160.7089345770816,False
5781,0.48719057004730937,0.857307070251899,0.37182472031762587,0.7143158314817236,0.0784187188764939,0.6748734604424158,0.37952759868082586,0.5590242560934592,0.021575614922954418,0.25180875164368144,162.5504113833743,20.06094754317127,1.2653274753062107,39.19384073456649,False
5782,0.3311066414867231,0.9292097599865707,0.20601918898592195,0.6899123186732588,0.316486685330902,0.8841130635781757,0.030814072267658615,0.5389709511227064,0.8832284706727078,0.08943998335896483,162.56055787987208,39.76197987714853,2.7332366000476775,149.06730702037123,False
5783,0.5352066035998339,0.26518891852105103,0.5106558201372766,0.6788818114969517,0.030547867562147425,0.41874704398568885,0.28725125083060316,0.9549087157161023,0.04888904278174645,0.2148408594512853,162.58983405247469,57.901238142036775,1.8994711521704075,29.357837322630747,False
5784,0.3127947844910755,0.14121532874307333,0.5669752710005662,0.15961043243199155,0.6019950210342371,0.8568713810576101,0.5605330817578202,0.5317057976840268,0.4593376981448031,0.5856455057562835,162.59610340899388,52.33124876506976,2.4448235514226955,29.50324730027065,False
5785,0.6957680186887756,0.9814472374447217,0.05603391969222676,0.9394887603793353,0.39503440404452805,0.14953073697344688,0.013032564244787801,0.9469231672772991,0.7822388911299013,0.8450721985481743,162.72676257475104,1.29974012214067,0.6348107194850254,20.42653821606382,False
5786,0.5547201602887496,0.10102798246933413,0.6756186113066408,0.43021351014635306,0.3897089866520356,0.9153240984869135,0.051354308874263434,0.8684299129492878,0.32798535978692306,0.5570510285456829,162.74816803953937,41.182252443296306,2.1966395977863025,325.7339402018556,False
5787,0.1782757223547986,0.3538510475947994,0.5343955841769332,0.35856088112607426,0.5265772992961161,0.4663364678198195,0.43502054241036564,0.9268290743532077,0.4945117312162415,0.9820274823635325,162.7756229401868,18.660788454101205,0.5259037534730846,8.467519248296922,False
5788,0.27495805381309796,0.04412010569683444,0.7430228497342939,0.4712426952689345,0.11351552002310382,0.41801830338334683,0.7953835266898611,0.8782154399600403,0.8019826505446445,0.7153258961330061,162.8830048612145,113.6053111145804,5.654335264490258,696.0809839500987,False
5789,0.9246045194487083,0.8796681536808657,0.46019893291034725,0.16369119500887463,0.8315222828391341,0.9239216478364466,0.2094674745626209,0.06728050444301623,0.055268614114917965,0.7129744664871591,162.92565214824694,1.434381348276909,0.23274835159611365,76.37017220117255,False
5790,0.14693926111431596,0.9656652213480914,0.20811500697603866,0.964076414182606,0.385945792426335,0.034356916507508925,0.7769945819114598,0.744299670546574,0.666184541571553,0.8615385302534009,162.93024647820846,38.84025874401739,0.8916327919311356,105.86817309229036,False
5791,0.6416757204425334,0.37933639736047053,0.5408389752358977,0.7812024303875389,0.30903989109762936,0.8139163644581477,0.41418990090528335,0.5043451900505744,0.13662695792220209,0.20274961346059475,163.01918850010006,7.784618684070006,0.2949650092870408,61.771328168388436,False
5792,0.4877276760044379,0.4395901693076758,0.29832538074415826,0.38929555257453463,0.9094408862391132,0.3930008636773441,0.758029687085002,0.8223682640260186,0.0630939315954865,0.04994697027517349,163.1460445139579,37.08432099312758,2.0168498930727585,50.63696459745396,False
5793,0.8940168938135583,0.5356048484166922,0.04901653681641524,0.7163921530625746,0.8914823150873032,0.43522153755856,0.5599673875359746,0.07265304678658169,0.7959197240496861,0.12209682833233863,163.15806118418584,43.83699896309863,2.5683049307111316,250.323311523147,False
5794,0.06604186274855492,0.5952243457780445,0.21392477053128925,0.9642277954973298,0.4835279873516283,0.42036251184146434,0.7845631475309872,0.7140489194354623,0.7088054230713671,0.047085061327930874,163.16646801524698,9.77303199612651,0.9045958737224862,2.846080733377762,False
5795,0.6525455943564828,0.35297263218919817,0.5120396095557235,0.26651199624259225,0.6144577381022059,0.9982735271792641,0.11883794422000732,0.23271469262902425,0.560168047789498,0.3398495810537489,163.24125270005987,111.9397502383711,4.499501893372,138.05748635449817,False
5796,0.8912450262831422,0.7153628938863965,0.658709871347759,0.1571472727436143,0.3044142197009115,0.8827645001406715,0.026438211459907365,0.2951394830893356,0.19292584173889263,0.5393304929607475,163.28941212738354,6.504224589664737,0.24861657253027286,140.74442575651187,False
5797,0.11052928400298806,0.5770560902661026,0.3707421201059771,0.05061066853071041,0.9656260325269563,0.16558722392910696,0.9597248889882805,0.933754730892429,0.860821980231419,0.49780699262720385,163.35243692903094,1.1543016435574849,0.07964535547913136,114.64616778095134,False
5798,0.6468077096211857,0.8261203749203444,0.3042014078498194,0.18968516177869565,0.8297617292966221,0.138266250196126,0.8576231451003778,0.10143008131823204,0.5422976493388987,0.8445100275994244,163.35652169540882,21.929134773302955,0.555723373136183,0.6431671654591976,False
5799,0.6059240450460965,0.626349645677846,0.5786411361648142,0.5977074199929732,0.07932917717718775,0.4074925161792654,0.5454834032162933,0.5394975914303484,0.6127787101429035,0.6684660437710936,163.41808812928102,66.46997958155143,2.7006708687005663,331.41691528114103,False
5800,0.08970365478580913,0.7677932862306898,0.4993220912890644,0.5584163654737526,0.4225691824013348,0.6512474182620229,0.651275693114865,0.6051416036893663,0.3432230088915313,0.9262285675362963,163.46549300645614,2.1779645426419836,0.07372204916567716,98.21837426336211,False
5801,0.3197605990310374,0.7367314196884577,0.6716588346576345,0.11660793737722977,0.26074775538428874,0.900962456471506,0.05833101817107419,0.7499734036959245,0.6997947847405371,0.7989761209709856,163.49282195559437,42.08974757367258,0.749581191277062,186.7611505753402,False
5802,0.4740168750217803,0.5482554984937521,0.3309970240710431,0.44377563185782004,0.776953076726128,0.7379543665083248,0.4270645158404338,0.1545319479431734,0.5508273297607414,0.8678645776615594,163.51636923167868,120.68785216952247,3.779891018256447,96.07842278381251,False
5803,0.9260880970372672,0.8281889884464229,0.25603767849999853,0.8660205973994854,0.4602992871103106,0.5462985136519879,0.29284332981866823,0.036723561681408265,0.7535514755668318,0.6782228987853249,163.63525422041727,0.4845300310840903,0.03246635334610724,21.248135087513383,False
5804,0.9341298009855585,0.37909697555643673,0.47254917994750034,0.31019216485983764,0.8259003480125191,0.6107247795774992,0.7550959133281422,0.04252947354393749,0.8204588526134623,0.5186268603115505,163.73233753225318,16.86901793448132,0.8173418136219528,156.22651580307448,False
5805,0.46654554179918345,0.9503275010002861,0.4178713344879003,0.4189851997728475,0.2634169529921552,0.8050791207825051,0.09636341338874228,0.34369502129684043,0.6357069166190695,0.6799721017703145,163.73617755335684,89.1112855789222,3.8347794495125385,102.29004012228724,False
5806,0.0432078180361447,0.4343342330564934,0.3198313024217916,0.04556934189251622,0.9246746062655474,0.3706595862513557,0.7136947566444835,0.8465671767039542,0.551560493220573,0.9628663268307011,163.75562277860203,98.81896981562655,3.652362022619556,37.043851868886144,False
5807,0.7802342529525123,0.5190243323459889,0.5584480756840882,0.3757838700807548,0.031824545918281724,0.6250407362040755,0.3900430259542118,0.1703170167462815,0.26687303833509296,0.3610229625289829,163.7850628146128,65.61126434977643,1.9952434844398497,31.36384052905614,False
5808,0.7371491541337134,0.3512673951647146,0.32965805065843756,0.649348087147987,0.7514386027194965,0.7363864122995522,0.22200302576749673,0.8241139154809504,0.15480346416434485,0.15528507011031734,163.90067804196087,1.9703102613312466,0.09329711619770255,47.02315543331252,False
5809,0.43319658495731217,0.2640776487937586,0.5634045987719639,0.0792293047333237,0.6624595077341209,0.7182958679913227,0.9609825118968027,0.2825718019082312,0.26353817323868944,0.2005034608394708,163.9360339040331,31.81476314768412,2.255268156479673,35.14303101069286,False
5810,0.770284392850556,0.8438891302413379,0.35611370906212464,0.35089069046292315,0.6557618470050485,0.5868989995597826,0.21411862960939948,0.4097094225513524,0.5398060174791931,0.20271749136441733,163.99207146347607,10.9741636564625,0.13602351399139867,7.819272592981368,False
5811,0.3187135112437148,0.63746007737573,0.47824318788852005,0.49572274510444,0.09702174211525587,0.5728693270311573,0.7642090215530488,0.36171455730342517,0.160132025140968,0.1301103568586062,164.05021863652942,112.57909074430663,4.352395759161476,145.27289633839155,False
5812,0.3351083781436486,0.7969576457101544,0.3354552761911183,0.4680009422685474,0.9238512242302849,0.16594197135868777,0.809461868089037,0.9390276614333823,0.08167058513981042,0.5075107854088744,164.06624369646477,28.828199114536325,1.454406034279017,127.15394709346363,False
5813,0.851225032257344,0.7144867772090052,0.10598716020195675,0.6179333234522765,0.9483810335166365,0.41898159749331026,0.12641250393759532,0.5577678384110581,0.9858270179776101,0.738151301593111,164.13328160881764,1.1614085573694288,0.03565358725990679,15.431315897579674,False
5814,0.6756399454936001,0.9020877990347612,0.22436555784279363,0.8262676566823018,0.6054910813412634,0.1227578859367474,0.6156828615506666,0.5423491364205142,0.26361933752016853,0.8245502436092915,164.1731593237724,1.1119536703937165,0.1789259833762023,48.3138567252714,False
5815,0.5176368125848477,0.19517469871248,0.6837251218193561,0.24518329213713683,0.2509394877629058,0.9841216455131766,0.5860254663625939,0.009239654802662763,0.8586738801058136,0.6346630467527791,164.17420082120782,24.839326306607255,0.8358038341165374,11.755606281419215,False
5816,0.9342893612169774,0.03506236505530771,0.5895476947346531,0.8656439026663143,0.10853832437199701,0.6323329883628649,0.7666267951153193,0.35825943059815285,0.11015546654147312,0.628799389577462,164.18752383269322,82.71225240641618,3.1690739276545186,333.8465402051835,False
5817,0.9504972594238281,0.3318662497051701,0.286746468459993,0.6952803842658896,0.6457663376043914,0.3429661698611622,0.844433655292768,0.1758978362991054,0.6772896805726254,0.18039913901214777,164.21833645818646,14.132450960604192,0.5182902449189202,3.146066569136208,False
5818,0.6661458092211365,0.15562293916558098,0.6870687678202219,0.6349415545344154,0.2909214292215369,0.9612872850303353,0.4294058745239403,0.5715351876073239,0.08969164900166636,0.47222883501250895,164.24002590286307,134.10895516165948,6.176503962419936,648.2552674774407,False
5819,0.4039752651102382,0.9289769408881172,0.4297025793463761,0.7728387458504347,0.2743660682118977,0.782541701441978,0.7109343739677282,0.020490258489415707,0.7284267393090388,0.5506362080288121,164.26017654447796,29.546772613848265,0.8200707655966524,113.29693882418557,False
5820,0.6355146345008905,0.6483504187742906,0.21369023400560458,0.7145778171038927,0.7142702740706313,0.5351565093990479,0.4677329059381122,0.09382818269549788,0.8276391683286373,0.6758945956728759,164.29183489862606,38.63450022268815,0.7875613162471806,5.177898939806068,False
5821,0.30813688706873404,0.5418668868066706,0.47442753270452975,0.491705814129807,0.23240479908236245,0.44415768536956207,0.7169797904547033,0.3652495084368526,0.8870713395334271,0.13097926034657428,164.29857281880916,88.69888940260883,2.7247164350613,44.59011890490819,False
5822,0.9880778635769601,0.26591509146481546,0.3024132002037375,0.5282545867890361,0.8536536294784034,0.47415216054359866,0.3730114206103397,0.5066997341362055,0.9951496287460637,0.29820576381276515,164.30003920904184,0.3901490039288884,0.0455413538016642,30.23725760363875,False
5823,0.6058559707123558,0.0068455424010481925,0.5424132446947436,0.41862663720260557,0.39940411972572804,0.7171256215120966,0.313754505006706,0.5253171925692166,0.24072149838717277,0.8981006098416023,164.30572435634673,81.69406394570562,3.1702900434599703,47.5913589685123,False
5824,0.20620887706894775,0.49170931947258867,0.43488560012469635,0.7814047294863522,0.6447400643854277,0.6261611400240445,0.6315728212154706,0.9623398275902992,0.3747525808996627,0.5593273327657671,164.37166288331792,33.21357613068915,1.7228991367619653,266.11167822574805,False
5825,0.5514085771173762,0.3290662215036234,0.5263660419009119,0.69310354979071,0.13954837376065798,0.9231085653315286,0.33817997211251105,0.27038167790372303,0.31357068447223,0.31809907630583045,164.54061970707727,48.11537052724365,2.2394190218139145,77.64323838602888,False
5826,0.8164231234192031,0.11322594863205239,0.09279560307614855,0.9664597913098503,0.6227103138209179,0.3379687511925786,0.37082166693744967,0.7372143518172836,0.9691532570162927,0.10628088547178954,164.560647917222,9.953050369955292,1.2915779399266925,43.772212645355765,False
5827,0.5544599485268347,0.059185491304172846,0.44160760962974627,0.7860732893629775,0.46127623876026463,0.33394501927859954,0.8779799964900887,0.72081303454164,0.7663257847461882,0.6018017490370221,164.56195701869797,2.084512612246856,0.10413231018575546,126.57823793542407,False
5828,0.8048726359702902,0.3804717762907554,0.6282530722280142,0.15455665349271744,0.6490641117733664,0.6477259728652438,0.17359131136687836,0.7384945811991867,0.042182813779486676,0.30402443533188656,164.6178898945281,28.184741353449944,1.3195489222996724,194.58264493299157,False
5829,0.17939531612250312,0.5216363891842388,0.5753192641868268,0.5156246419743306,0.28252473546230833,0.16285866165549853,0.9328126592684545,0.8426556542974157,0.39920945535133173,0.8952022013786063,164.66518423711202,6.884460703272815,0.5304814544711614,145.8910336629562,False
5830,0.3590860422903739,0.8296620595899498,0.3898363492696938,0.8800880976171352,0.13929648666145603,0.30891521315753506,0.9721666051851053,0.539179864473589,0.4162172298747406,0.38276018937892076,164.665464419402,97.52513843941473,2.3274062100693276,234.54881148662443,False
5831,0.7904348021462385,0.29453429933525715,0.35414740805965267,0.3197036057996082,0.7107389159806288,0.7019074065613571,0.060626954914997165,0.5138437634287654,0.007872162366332789,0.875462667605723,164.68058089221265,140.00622160311286,5.319036330095541,109.0054859873859,False
5832,0.2761510800471085,0.46768549388210084,0.21626193896658794,0.5039295064671045,0.9707198628923829,0.5624721471197016,0.8136606991514823,0.3767319480246588,0.9626449873179148,0.7595246302360769,164.69951303496913,40.17757203525584,0.8050354051441779,3.8097760348392655,False
5833,0.5450666360812083,0.40938863345337273,0.13824292093352233,0.7153405047209602,0.8880575162482475,0.5634165677168317,0.1941827616428059,0.8586258153859821,0.9627819753872899,0.5273789270187286,164.7169775617501,0.6535857454531265,0.021933955017516778,20.13870422885111,False
5834,0.17006995066327138,0.270297600650812,0.7550337217078001,0.020315546374393142,0.26803211066261834,0.7956461161048842,0.7403114569989973,0.8333113775135667,0.02223312504130363,0.05836203064475232,164.72905871423177,72.28036628840168,2.231611338151189,358.9950095462533,False
5835,0.7561324691569172,0.28176268552948985,0.2663139934143892,0.854415532394157,0.8445503326002288,0.7291024018628027,0.2926449928110665,0.7234212080890695,0.7673964338163216,0.49041298618410756,164.75747593822092,86.9183165521648,3.1789785379007376,357.4698813096266,False
5836,0.7422965557172864,0.47621927848664297,0.24895055956123388,0.9994461151523405,0.15825597222448673,0.1784475582431659,0.4920681650730256,0.7660166952376024,0.17087665750790396,0.4578171235269261,164.77027529044813,47.84094864229013,2.8152633231868727,84.29266397818093,False
5837,0.34850674511697444,0.37502620691780436,0.46331499098823953,0.2578236949740519,0.6757476286881854,0.9457659979667361,0.11075395535100162,0.8376223591555738,0.10904494984097236,0.786572670326307,164.7978447212413,20.429365143039757,0.7257353331461323,2.613469487412544,False
5838,0.8377130460532866,0.11586710727694989,0.7706830323060867,0.3648621394885325,0.2575844034853883,0.5100057441057859,0.8438437196278374,0.3535577201450192,0.10746389096567596,0.8731522332068181,164.8124066789356,110.0367186119546,4.0299393451165075,348.93052076223086,False
5839,0.9714729312487504,0.35924151624717715,0.27002160603968034,0.8718445656629384,0.2231641003268785,0.37278462398149936,0.005977168472288875,0.6665753803773065,0.43943747600451244,0.9413735109165808,164.84400035918102,7.954118087119807,0.4938713957041749,0.3529914320491673,False
5840,0.6243200525651642,0.07439923088043202,0.300815080252898,0.37327799200623263,0.8291279275817588,0.2921806810203036,0.6332224843266275,0.8673574863277722,0.6621163121454164,0.3721598039909495,164.86248636066236,112.44987329576597,4.067534394690194,93.54550028733199,False
5841,0.4643616105151488,0.016078763685922003,0.4648724261432731,0.8108432941391208,0.3849916849886301,0.9470559460439287,0.3679658106332077,0.6333544634526839,0.6721386183508693,0.31595537789881173,164.86962056592637,5.257048042165663,0.08201331678264243,96.03388763865547,False
5842,0.34477081461089315,0.3379608737539522,0.7726073606563914,0.31945595644957764,0.23261307510381266,0.8655728456341618,0.44186138461822627,0.5846843830730628,0.7460614622465195,0.9487348771224253,164.96145491220847,149.21354250901783,5.452155683399799,621.126897989956,False
5843,0.529070659256841,0.8544887047582005,0.1558993659489042,0.4547975597830939,0.7669813687763979,0.14964952637226525,0.47054853185644235,0.5414110130807208,0.9551186448816655,0.08566636583710746,165.0117191953304,63.56785518438146,2.822903524769046,120.67912426060381,False
5844,0.7460052407033844,0.8964272492438744,0.3537548791821557,0.64560071995651,0.09570200614529674,0.6051385812681906,0.13680392669211258,0.6254617192553855,0.04268784961530941,0.6959371108926199,165.01211835402177,5.3249671544766795,0.19782877228523915,14.63129406637635,False
5845,0.8465486209630615,0.3972115629856656,0.34083182919165317,0.6608981797893293,0.3247745620990152,0.3618940473033227,0.0037866136021256474,0.5892260423288684,0.9621573455403937,0.8142886772595991,165.05552000774276,33.2724411510745,1.355617339886838,1.7204548434310667,False
5846,0.6223949033963129,0.09387552920496393,0.4155961787501862,0.18133819300859427,0.7306175314232135,0.6543441305286065,0.18656134988807338,0.7440403462637641,0.2617954112832052,0.6100238857172852,165.05798954582752,119.20972225085788,4.841652413699402,98.5858908025856,False
5847,0.06520778692061369,0.9032091079524853,0.15297298649505203,0.6845862202210831,0.924952540810684,0.5639986407632818,0.7641560088391834,0.5489389013193832,0.1632480268678217,0.7341112593628051,165.05957240453222,7.998178859398777,0.15868439799596545,50.40558515799595,False
5848,0.31522737635953885,0.8868865232046496,0.3722710133424567,0.06924929905402505,0.6200266121401542,0.7291069394708309,0.029929333654711572,0.6831142649600549,0.5851792602878256,0.5259250892947475,165.15373071137086,123.19417459799277,5.138957257000532,102.97458823341677,False
5849,0.5289346598854704,0.2025064743053549,0.49437131904649906,0.23782843773797252,0.7156072750498605,0.7124561792048726,0.8790873453399358,0.17471651323374798,0.7279604707711458,0.2849932291896687,165.15613136374873,64.16389894623796,2.7209438619228163,58.25970780986138,False
5850,0.5984864025052861,0.09140287612672515,0.6040471516086006,0.8847265066422972,0.11450051242145785,0.6837233203861263,0.3504953044022247,0.9401023999583341,0.16993882503737345,0.26689685124167634,165.2430196129793,102.3689269063507,5.159336328410153,465.9921465596832,False
5851,0.5404288858993023,0.3442600267164726,0.4032169721262077,0.8701690363473391,0.03338081552569036,0.24309567431070253,0.6871687850064888,0.9085827446917644,0.014957012238681745,0.3262848958399764,165.24783328526127,29.247262740141725,1.1100677319362753,5.8187261579573,False
5852,0.7201222088313746,0.0012320182899688468,0.5461268342971968,0.9237506820516672,0.13339914286578045,0.43202507647656335,0.7620614417786467,0.7423684379092429,0.3331522163267718,0.6399332059828698,165.2746888199681,87.22720433582916,3.7114042317604166,437.6581272650186,False
5853,0.7414623655259301,0.8684597343951163,0.13861117150723212,0.9265553728153257,0.7416016092514351,0.5836946688783884,0.41312933899997417,0.1351053177176316,0.4263167890861164,0.6955501107742478,165.28637748398586,0.08313802737662367,0.06086961101469727,15.121169436908962,False
5854,0.25754281195771195,0.2487006834384809,0.552692226460486,0.10309032297181242,0.6511819229541347,0.8765650587722219,0.9249412719994968,0.2963563497550275,0.2649136846164333,0.6970762043186931,165.3461509145779,45.13376952193432,3.148751159372772,39.09707440388519,False
5855,0.3910347675150173,0.8771454797391475,0.495877532086464,0.09732974524508956,0.852452752304637,0.5437451340460139,0.7838388821575103,0.4767372716110364,0.2236655406100255,0.2689813588765977,165.34750892030644,56.5217742276923,1.8545643715123568,192.38060872917825,False
5856,0.6664455824861409,0.7386036710792784,0.6430895391761202,0.04173742972876854,0.1104939049856587,0.7406293595339841,0.6342036213343999,0.0006875844979367731,0.2054801252258573,0.0954812158182714,165.3486888885537,23.538383908446914,0.7864954959450232,36.34582084440738,False
5857,0.7175489896777467,0.9474083462557982,0.31271802250629843,0.716186534198086,0.205429734265944,0.45904989364391785,0.02672962790380522,0.8115535982630355,0.2655081387823445,0.7477550966770746,165.41438523515038,6.133856366279004,0.5347447763414999,1.1164166764856325,False
5858,0.5747286792660085,0.8124757914719558,0.05519106388357053,0.9574826275262814,0.8231537719047941,0.05009805977777871,0.6868492976706564,0.9403182458323134,0.2536113683495519,0.19672388555257161,165.46229392353933,2.586282810752011,0.08348130052056166,3.2317718000851334,False
5859,0.9364554880018252,0.5933531203413499,0.3882767723914925,0.38659620903899045,0.8455967746999676,0.5915165696281169,0.1119522180214299,0.6085939556164284,0.9915099522672224,0.06631182798505761,165.47852679614928,7.776219501538611,0.4040132210668591,108.72933482636427,False
5860,0.9400453796100667,0.11581052844407945,0.4886948410932082,0.6763893746936906,0.049414920212807564,0.5899054506881865,0.08619405197143036,0.3285516525732629,0.6001814051624947,0.2957115333418322,165.47979742700318,62.23063890097045,3.3652717645986483,117.66344686824534,False
5861,0.8847844139801245,0.27282445748991174,0.7072599031871417,0.17486842699551763,0.22106221602743822,0.21133479868996743,0.8076081431719438,0.35523611179344244,0.881159662458884,0.3735772974511385,165.48804235860243,53.34763127420083,1.037949477244442,137.5420463915852,False
5862,0.39461575521198555,0.7538946363463842,0.1005618692780264,0.45072269740667326,0.9793645547542518,0.5925741547871419,0.3612043058136128,0.1490968864688306,0.9699357520974878,0.8996290350384887,165.50384081560168,133.13060829234473,3.3181118584335914,136.52708190650372,False
5863,0.26897598452865984,0.22686205954435826,0.6777837429543043,0.17291093817213918,0.16398655368581253,0.8341337260220221,0.3998383283624949,0.4210893193703384,0.9459039112688589,0.8977821763188887,165.52809328561392,32.42182404258283,0.8821067642763982,4.653907057569141,False
5864,0.8618123699489968,0.2778970920042933,0.5973468061367045,0.650007571721362,0.22842482249710777,0.27127377652610085,0.8646447132197856,0.4726786199983933,0.31615594601369734,0.8537285654863864,165.5445763864314,55.565069977754014,2.677158678790854,308.2134716220965,False
