,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1,sim_liq_density_229K,sim_liq_density_249K,sim_liq_density_269K,sim_liq_density_289K,sim_liq_density_309K,sim_vap_density_229K,sim_vap_density_249K,sim_vap_density_269K,sim_vap_density_289K,sim_vap_density_309K,sim_Pvap_229K,sim_Pvap_249K,sim_Pvap_269K,sim_Pvap_289K,sim_Pvap_309K,sim_Hvap_229K,sim_Hvap_249K,sim_Hvap_269K,sim_Hvap_289K,sim_Hvap_309K,sim_Tc,sim_rhoc,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,mse_Tc,mse_rhoc,mape_liq_density,mape_vap_density,mape_Pvap,mape_Hvap,mape_Tc,mape_rhoc,is_pareto
92,0.7814519056616761,0.8377033571682021,0.758740718507502,0.1544774319907974,0.33822031246126,0.617290192690895,0.14529719494528,0.3267800996425541,0.5925068801747841,0.034242541198423085,1480.0246909222226,1405.6328945555554,1320.0479518333332,1225.5490653888887,1107.1565333666667,8.367572709766666,18.703802843222228,36.284389330777785,66.74726635433332,116.38506399222223,1.2690714535144445,2.9682042448222226,5.8889306222,10.782553469600002,17.834199364722217,160.37288322545348,148.89393071725516,135.68176162117172,120.12436598323094,99.71645619175027,342.13838712679046,557.4931218771494,327.34464711446833,22.164880816662798,0.03605691734185063,3.1096303329953416,7.498764056171848,207.5581372466704,1.3162579104326637,3.597168649653119,1.597335172792445,1.2441563723680604,0.8068317992900664,2.519125393049584,True
96,0.7938691051345284,0.059519545283737166,0.7704036820091411,0.13650541832249313,0.5696321401961331,0.4386040267146041,0.680485334320162,0.561330248379879,0.796540500317372,0.387406531000161,1509.9065169444445,1435.9940141666666,1351.1378777333334,1256.1074328333334,1140.0783040111107,7.635748571833334,19.40063791188889,36.463377119777775,65.38150442966668,119.3694140967778,1.1622704288055554,3.068423233444445,5.897848406933334,10.601538302455557,18.137435989011113,166.06455350029145,154.10048873665548,140.3152131901719,124.87119425194433,103.40880452769153,343.7962397182776,572.5858647297131,200.63305561327712,14.040837727016534,0.019194306020091458,28.40905952926555,19.32692366056175,0.4704104274644276,1.0529280474643166,5.093430385599425,2.9323943397494507,4.221629432581178,1.2952975009657122,0.11992738760501886,True
97,0.7972805933323964,0.5477845296193291,0.275482869408947,0.4875428338577012,0.670931658663701,0.8585401043043589,0.34549302453779007,0.315341083280534,0.27477887942804785,0.7991702870438769,1504.4140757555554,1425.550698766667,1344.8584100444443,1244.3114652222225,1129.6518103444444,8.48937390042222,19.587573805888887,38.118996472888895,70.48648053077778,126.7814146902222,1.2891973091566669,3.0984164512222216,6.1781662006,11.248990534577775,19.012445235622227,160.99650019353132,149.10902832431668,136.1811636215833,119.57579712102373,98.99098150782073,341.61043780889895,574.4527829935457,35.06347174964789,0.5380886973368268,0.1727475905055431,1.6877681098608683,4.886035307010094,6.516701012136388,0.3727767617536455,2.611773770347751,4.640750493901117,0.9695223267440178,0.6512780815848478,0.44636876963555655,True
99,0.8038606862330913,0.27652631648337095,0.6430296932493598,0.2701905590906886,0.5260719225555744,0.919457614465887,0.034286225273467905,0.9333505031953517,0.31334417924306396,0.3542330618506229,1486.7214121111112,1410.4285158222224,1326.7652574,1231.1399232666668,1113.904867042222,7.776482025822222,18.661639498,35.989330067888886,66.46530109511112,119.98769553955557,1.1833583060244444,2.957510060022222,5.847080015622223,10.706391979155557,18.281430032366668,162.67514149410107,150.7728629965193,137.62180142920022,121.34193815669137,100.57562557576694,342.0750335245878,562.5446613420471,150.69679152514715,10.768971747980592,0.005390346379513979,5.692403451469299,7.155804357668798,87.52236140498742,0.8487390864216352,3.7971888408230847,1.718774853047165,1.7802795417990025,0.7881654462545175,1.6358347015130041,True
100,0.804896844721987,0.6167036407703614,0.7009135906473071,0.14406966024711115,0.7877035443455108,0.9845179591771951,0.187360774817457,0.53258023065176,0.10530187994827006,0.5617761639740518,1510.0131965,1435.8034905555558,1348.8736456444447,1257.0884071333332,1139.9037702444443,8.059145927144446,18.851881795666667,35.80162357277778,70.29119860077776,122.88669827644443,1.2249372838933332,2.9920149500111117,5.837109487744446,11.222101326711108,18.62863158848889,160.63195119729275,149.48161088494834,136.499846715957,120.47198841639148,100.24611206077816,343.0813961829334,576.6272014010818,196.27634457281275,3.080224810959245,0.06269570093138001,3.905982417982135,13.552677855716905,22.346433086390267,1.0305835806386578,2.2145101988791316,2.199585145003834,1.422608600941833,1.0846777203693108,0.8265783180769115,True
101,0.8121687293555604,0.7890044539058219,0.6040134253166054,0.263401919130731,0.605068577155305,0.352848489343028,0.7172893608236511,0.14032095540348596,0.40265996024403217,0.19060804780364102,1507.3695779888888,1429.9611518333334,1348.785266122222,1255.739289788889,1140.4508564333335,8.142217751322223,18.132562982111107,36.12158219222223,66.9410339331111,116.832335067,1.23792036711,2.8833532720333324,5.8920292600333335,10.763768644377777,17.978168959111112,161.69182743485555,150.28359272155745,137.7061376504556,121.91385430825551,102.20178698811289,344.43082400675956,571.8055168304451,168.22978079539317,20.275297706646754,0.01584397380259569,9.352068773301893,25.30919018698859,0.00892706932914103,0.900142877229676,3.469662637664746,0.7098409434411962,2.139651792027929,1.4822698900293423,0.016520924909058498,True
103,0.8171727156709682,0.1695029754081079,0.36342229983396673,0.43530012430655823,0.780852037379271,0.4056573416137829,0.767905200188648,0.508103897178738,0.6358677570118438,0.7704659996770461,1499.9443165222226,1425.140802144445,1344.139510988889,1246.0378648888886,1137.3843572666665,8.246701875477779,16.755535819000002,36.200666086555565,66.7794037448889,123.369450809,1.2525615089777775,2.684340392811112,5.887566288655557,10.743429427788891,18.621631475455555,164.60341357760745,153.52399238202955,139.98014438381492,123.11404587307071,102.59096263141907,343.6138518880813,574.0109277997242,82.9151880055679,4.424575152428834,0.03943758554048139,19.06274473372111,17.756547734686404,4.4560161756484895,0.5051922425373079,3.948202501113582,2.4791179409951494,3.449248618164433,1.241559189181293,0.36910785097468246,True
109,0.8602083014640685,0.2569051560854469,0.17921750843283152,0.5091089869703344,0.42396893696960797,0.6162923583649522,0.5853948650791041,0.8545173620779407,0.20514313919494703,0.8694147981389051,1521.2429970888888,1442.9156426333334,1354.4661596555557,1254.2118108666666,1139.3766261444443,9.2999524208,20.160551229333333,41.06464171811111,75.2907572692222,142.97126306444446,1.4058719415777778,3.1907156797222216,6.587971088244443,11.872354871577775,20.54042266215666,160.7971781534339,149.0553514241536,134.90021912994123,118.32778731180973,95.97630424677263,339.2244431390345,589.5029069998542,303.284507812848,64.57232625831253,1.3781023580982272,0.6589864569426509,0.030820211432044945,309.86233484551644,1.3076084884148824,10.7296211883227,11.372564324207435,0.5421185075753797,0.05172565143354668,3.0779694002193065,True
113,0.8855940512062201,0.10750800317121115,0.7725189686942732,0.10452738176309512,0.32764156196234506,0.08726656002457502,0.6838185728753331,0.9107318594768519,0.7139022379625233,0.5864727267401638,1508.826029355556,1430.9213079555554,1344.9641348,1252.2319281444445,1138.1749309111112,7.707508809677777,17.55046878566667,35.453817748,66.45282395522221,121.61682590344444,1.1752043629244446,2.7981608546444443,5.777824253744444,10.686057386500002,18.438733741554113,165.2904139428955,153.4775510383662,139.5403125209283,123.5908652570108,102.70129837174258,343.0612989472334,573.2863394539534,126.97967944424018,7.641529900550054,0.01857392511419136,20.232335348222865,13.405109981012648,1.9219370815877639,0.7787746411040164,4.9012267114996275,2.7039522790861357,3.566234813483525,1.0787563191612946,0.24240941667308674,True
123,0.9888648499575594,0.4402677412535084,0.02361059029317908,0.5189828107544006,0.882894734272738,0.12260506930603697,0.8755139105753363,0.45848485726222227,0.5572809973847231,0.381535733487097,1512.8532702222226,1436.1400595999999,1352.0989171888893,1256.3174861777775,1138.8993951655555,7.812911459766665,17.899780371666665,37.82532336444443,70.52203580266665,124.11951675677778,1.19144227975,2.864577897133333,6.1389431809333335,11.317360448699999,18.8145842952,161.83172725202866,150.38184666010866,137.0022105721019,120.62319650901226,100.1056768205861,342.39333454497535,577.5617695592343,208.71597638039302,1.3921915748397364,0.12185417351640522,3.696661662771453,8.960051698142898,32.05563454187281,1.0908705697077064,2.4948226217328244,3.277562248453096,1.3803238144528585,0.8819488936285708,0.9899929286998354,True
