,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
35304,0.728051561073624,0.469699832275928,0.549718296667265,0.281944551275933,0.85779633345557,0.877732819855464,0.283003311429026,0.0608564183882085,0.624425811314241,0.872984846078796
36477,0.367780273062632,0.84245390492004,0.334578086327596,0.478684458763483,0.0604538924246889,0.14943693314131,0.325525757497346,0.808501207229823,0.572030568412257,0.573610579612143
93269,0.961501224584153,0.498428367286383,0.268442656696567,0.470401973398742,0.132912742483195,0.807166080506147,0.0801187598313542,0.973387078278424,0.125568190324932,0.723937653724353
168189,0.454241708856034,0.444572111483994,0.499073824417161,0.408195897375732,0.435722425869783,0.16744294226556,0.809259923883349,0.58645736256211,0.79815693410232,0.0534471122099915
143969,0.473584630093481,0.289385482046382,0.883040998917894,0.0777215227218346,0.489794935228556,0.932231788228163,0.477325487122048,0.64914481394372,0.457605808709956,0.391566055368054
218766,0.597793045461841,0.593369983782053,0.674248291879787,0.233291960173519,0.578492755497494,0.707087018972907,0.554062464130528,0.118341729109086,0.571390886533996,0.157174673477158
13557,0.713245339757309,0.684374443364373,0.497748816234405,0.290668724631134,0.951741607431471,0.771364033946501,0.72723486817172,0.14668235668682,0.0572333227395319,0.77165878222737
120172,0.0484776760166326,0.607236406775789,0.140354709948621,0.711841479759989,0.258377972267153,0.565758998337859,0.917440801506637,0.529521155049202,0.455022065152551,0.210785883977499
231037,0.346959271354857,0.602057230493562,0.410343325524935,0.534545300002669,0.298765155316792,0.892571337667774,0.643636835023694,0.264741321818817,0.434676728583523,0.51409721014767
195273,0.673649687649535,0.614277402911846,0.416148128728032,0.447293817601887,0.294857639206309,0.952321233657871,0.46039289150451,0.232683735905842,0.197949445485326,0.486348598276546
88920,0.046874447279316,0.920645240959957,0.337079586920944,0.507222428759838,0.652540135161076,0.904294144104087,0.536391559043856,0.14504832037602,0.531598050803512,0.997772755595789
40588,0.188334255520033,0.564513493492855,0.0779173406917493,0.639410457717668,0.976101163804051,0.889755521553423,0.691566328588542,0.193290385268118,0.578688194070083,0.875751604151991
237502,0.296870391261966,0.373644018281237,0.284531365003726,0.61139009127958,0.196444997119752,0.676515970480365,0.688584771736099,0.304978778180133,0.744054606348415,0.653208141887215
133461,0.291181135278291,0.946605022396533,0.164654701230713,0.660236853223961,0.173713202234258,0.928137080408442,0.506317071713882,0.517091132372155,0.0805014629191299,0.549218032355802
111290,0.441755991446921,0.783521531300743,0.211277465918784,0.600578042108047,0.13768649031781,0.657156743285947,0.767153407217301,0.197340629201912,0.175696376846372,0.375608760289725
202975,0.53337697480619,0.128071551072792,0.409364414398147,0.483349373541857,0.754572953209131,0.954617675635926,0.709720594643772,0.571514656815318,0.556702973151353,0.488766048825786
73230,0.220749855605717,0.56484636509786,0.318534834383688,0.618517558628812,0.0221068519305175,0.524558407863036,0.910004695783741,0.385605126249691,0.500624040721685,0.339434656925923
200287,0.633074474273049,0.288361563139538,0.795364232601754,0.139265452021816,0.702685420730058,0.926716971660892,0.680269205997626,0.42213296449087,0.37043425388493,0.0559906565802087
