,sigma_C1,sigma_C2,sigma_F1,sigma_F2,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_F2,epsilon_H1
220378,0.897142529747693,0.886348235930103,0.475132435080589,0.321701410697205,0.269352307136119,0.350253068285672,0.578304839141647,0.161206939123126,0.243386422175807,0.699194331095523
195990,0.123181266458687,0.93081052275753,0.0923802902622196,0.661160915274676,0.593647412421325,0.207021532752362,0.965013879097589,0.0283001152054862,0.476011415065,0.728889273842528
62176,0.246715665613252,0.77955072378792,0.828555110972284,0.0467964536581618,0.330012352049379,0.111334270576948,0.480418270932154,0.965004037512692,0.578191919871545,0.441947562968163
103818,0.108787885295801,0.79179067249761,0.208159821377912,0.63326724345226,0.694087350396559,0.784795614336049,0.930201732894566,0.0838263757438503,0.389748319088131,0.770251794070161
109146,0.429688980744036,0.236302633273514,0.238964515447812,0.557233717998451,0.802851217852299,0.913769096886518,0.696515691289973,0.70277072543455,0.511739019682429,0.20195850166136
212666,0.887729934117098,0.486495348254095,0.676174133917332,0.0950742803267074,0.729519413441292,0.202292183260101,0.162498247883266,0.801556473934041,0.69028917229004,0.778648038597938
180939,0.689585280301799,0.231987424572275,0.293535201327217,0.505479162286859,0.158277390040525,0.972783959487703,0.240506278180049,0.260501133757753,0.760568947035765,0.0892632818892851
123396,0.664485384947601,0.0857250398349718,0.608278372597145,0.265663271812294,0.783492968526215,0.642189887193217,0.492456843050767,0.838185082623899,0.615443920580174,0.243138065973229
66277,0.617299565788995,0.182952971054681,0.114596178020792,0.63440898398449,0.0103018186794586,0.963632714319519,0.652215233985549,0.447717638200838,0.465948461350455,0.25947547226298
241624,0.99334114124957,0.451800374706872,0.138014560850262,0.494564400262954,0.540847299589873,0.599761648080029,0.641899649515333,0.651048519466853,0.0860984713781132,0.505268223812594
228271,0.235624223941789,0.106265664803761,0.582549035744319,0.388778869965011,0.368722109703849,0.980120470578041,0.713375664002636,0.911601397781927,0.551275249991668,0.840867144354856
32103,0.497255974432937,0.253364428110522,0.371589082930664,0.480122636678748,0.604537422671891,0.40247460309821,0.74296616135946,0.735152364785822,0.70732737195284,0.333113636545343
58848,0.730588436668338,0.809523176974795,0.18163690761761,0.575302429984153,0.442401077166329,0.349773195543827,0.98451777959212,0.360857580438057,0.00972558676033409,0.659702080994347
235779,0.800106197725406,0.189861530052294,0.598633246367611,0.284166232006206,0.10690858718381,0.570324393755719,0.484159288854176,0.590472371288519,0.580889936057478,0.32902192988829
123928,0.058010070033959,0.941107739357631,0.067453516839937,0.701603735699466,0.259452274110924,0.745263243134662,0.468825379624542,0.0109571417386792,0.582734525058656,0.21947365205237
62091,0.595237797780339,0.290454541082868,0.705632429340915,0.251222314697193,0.292898190347541,0.610329664881713,0.785558668830243,0.472143984032218,0.44577750845915,0.976717706010894
28360,0.888451744492858,0.438422773926257,0.240028538953141,0.470701138701106,0.66087453996897,0.496983165853264,0.762715830461921,0.13777456605237,0.48997641833247,0.179971315019242
175426,0.415641737055493,0.629581976669012,0.680392133369965,0.166792105547066,0.726530107058316,0.211392810326089,0.391781591897414,0.968349444788942,0.597937920205332,0.536003844331123
134162,0.937367576249081,0.531200503116435,0.680373402759174,0.0681795040304738,0.920935240809115,0.213793154179898,0.643493819687742,0.636024869513446,0.341953391123262,0.0900813496353907
233891,0.451776392548024,0.258077762512077,0.0710614982070276,0.567427115649374,0.913591687910431,0.711632220102091,0.411847394377041,0.692659828146676,0.664014532923694,0.974455057787385
184279,0.8924296079401,0.366044294142172,0.0446482592407728,0.491952864965388,0.974268141945812,0.721087798185172,0.358543328679744,0.0408463661416193,0.749362387955891,0.0183263345776183
191062,0.887100562622575,0.753896423478869,0.524850425332159,0.179569851988128,0.981273210728018,0.401955314056468,0.39308595343326,0.438974168117936,0.351347476460368,0.167897210461885
96045,0.534414132713678,0.813154510877167,0.345429331867309,0.484569373825154,0.128335667168254,0.365454470167262,0.473273095635721,0.901999577921479,0.177793493104662,0.238459220580777
206974,0.371284402981363,0.675490999493468,0.697544125786629,0.0976581327738745,0.98959541374209,0.50360955013667,0.586171848617809,0.889166300188072,0.22136505667299,0.489317191765456
143607,0.0131790124423758,0.817454350434445,0.496785742187084,0.407706386993242,0.399562762632523,0.420410702468449,0.538359153565183,0.780981047782885,0.533669469604908,0.2566931543826
158103,0.805665737079706,0.148744790825531,0.344904259270362,0.480457018697379,0.447967270072308,0.540954913877003,0.973706229039326,0.459581663145935,0.543784193036993,0.164895699836409
201310,0.184903430528919,0.654741468183633,0.335572289400632,0.56600049139407,0.672759332191492,0.894926509318632,0.903324836870712,0.740649337048714,0.14849958998164,0.381278085380665
216242,0.543004870820719,0.830967278747139,0.42482653392506,0.406676332464613,0.605626874989535,0.745640463746831,0.0560226918626628,0.221362994950993,0.772223149826222,0.647881952446892
28753,0.241553639523792,0.563749288043791,0.199846108179431,0.517981196293039,0.94568532551332,0.173268172137773,0.666780132171426,0.42935327267265,0.947143209065097,0.591759529902878
109007,0.960778907705534,0.556401402371869,0.736175621925002,0.0307063636446565,0.860462783524704,0.654076514791199,0.0102817398445366,0.184827755693046,0.870086118195813,0.550794240417948
40096,0.193797167966214,0.683964181577074,0.137147977302073,0.627787232243275,0.288336234814359,0.593782158652496,0.0545863302186416,0.518193680571275,0.988983308102887,0.109690064193177
197868,0.96225441941993,0.16091208344304,0.199197326094185,0.440818691439739,0.403920057578814,0.707825593401409,0.398984700827598,0.329604089065467,0.607673738226751,0.269906995985636
81020,0.259552809385488,0.674889956320506,0.744179786132124,0.164886260616912,0.555590288655796,0.630473576222232,0.314260796712119,0.493933064781335,0.86975060546586,0.487528591670687
56805,0.214938082986335,0.236195707658533,0.442590434563756,0.475044163927849,0.442690759092658,0.837103489006432,0.668978230076958,0.933539899569117,0.550005044995806,0.786018872658063
73299,0.841936318772556,0.216641301405749,0.855255282602496,0.091812277665812,0.261365195289052,0.867565118710988,0.947080623225453,0.458222409145981,0.000682725801756792,0.551327827291145
101788,0.73375344188295,0.899100524724892,0.668433401462698,0.045034467624728,0.94010590592625,0.360137940203221,0.569290065813994,0.211180256545252,0.450537229616006,0.00136442006877794
146157,0.474389867161973,0.01553149291887,0.225670122030583,0.558399009607628,0.567316439520414,0.810993958700351,0.352337567085007,0.857616995471267,0.831380008395022,0.16943486418487
159855,0.562568154979887,0.291630254057832,0.874143680171952,0.0152851794976479,0.929726878913403,0.87195064277932,0.603741084584115,0.950750088362978,0.0343075460953499,0.517250111737083
45326,0.763024386874176,0.8697542352744,0.282509550096195,0.484442856109761,0.204329155408327,0.430701715856021,0.594841586540844,0.158289766919343,0.25315420425518,0.463362518376066
26537,0.860208301464068,0.256905156085447,0.179217508432831,0.509108986970334,0.423968936969608,0.616292358364952,0.585394865079104,0.854517362077941,0.205143139194947,0.869414798138905
35193,0.567696840875307,0.567164871210022,0.288257456531144,0.456884330495682,0.885844478753917,0.419203883120802,0.403781401649054,0.567014200231274,0.6005243465794,0.817099229365496
54131,0.493327886847129,0.212056429801604,0.134272410607828,0.662795257655572,0.0670681444659456,0.497464671138212,0.7615967348389,0.964363452941882,0.561984842611238,0.192300515898417
46468,0.309176962048213,0.508309230824094,0.171451191727732,0.705953542500789,0.0880477613355256,0.735630542545911,0.897557157789687,0.0683437417234435,0.545919124769413,0.809807849604846
180601,0.156797877309707,0.867063298082265,0.415445824239048,0.430957123407262,0.281252102143774,0.0602017920971599,0.229241736584788,0.837584141404464,0.917344236667136,0.846732017793347
7255,0.523051144775867,0.598365409730109,0.495643909556308,0.369535687890358,0.209327058964234,0.0438810197907344,0.261303599409352,0.900699679553248,0.852202215205823,0.694171811086595
4723,0.868246354538916,0.421298826817592,0.199390115804075,0.427143331504523,0.720692161395259,0.0653904117085568,0.272753310124726,0.776990301629832,0.94427415934178,0.292770261433142
137320,0.654075434743641,0.0209032120092863,0.827964069205676,0.17423618155749,0.107146475250616,0.797540666345266,0.867625226687121,0.736366462846796,0.364702136188804,0.429171834233342
85006,0.564121449010509,0.431622644876967,0.639178243383097,0.250036193912435,0.412541106082166,0.49720639920828,0.141909256166032,0.577792655666447,0.996136849342938,0.390079555003515
221033,0.639304216584876,0.297793737869789,0.736847048905714,0.165369691558708,0.80611325940863,0.190900759883985,0.878830059096297,0.983837421906684,0.385289236139222,0.868932721650162
213404,0.933377710190749,0.134229585147087,0.00435374627238266,0.531095599138481,0.505794951928132,0.186093354704366,0.278449870026344,0.764374831013618,0.940872832895951,0.903956585696188
69224,0.0730473245038028,0.581495093917017,0.150642054828767,0.723137593973455,0.250671502514844,0.799724408533813,0.89427701062257,0.858122875629134,0.25291242237491,0.777815643665114
161776,0.155712999666517,0.765842201169544,0.900293085433011,0.0163910034599917,0.341345760933779,0.853582094194987,0.840849650023661,0.505816076210995,0.151329148974624,0.619829438964258
42492,0.743232959609214,0.500979722355834,0.70052960142184,0.194656515688247,0.941402465670531,0.500493627224331,0.963896269410409,0.00365650853713738,0.579141589683185,0.541340968507803
22711,0.314446348639447,0.2803484764793,0.522227157872983,0.436527555287704,0.310676917450545,0.678337645998166,0.828407455431223,0.979558949166316,0.399610320948016,0.266161363085373
222456,0.303182345603604,0.503759955415784,0.196601074755604,0.528336611215402,0.933864807834751,0.0941121892739623,0.748537070493504,0.73842227886488,0.801748027372297,0.607198732054594
104493,0.745669143921934,0.354317820360793,0.360031611480339,0.446130156546479,0.414274930607413,0.245917065007158,0.764730039514701,0.124100177462732,0.910961031065606,0.404241648373871
14046,0.259511415524653,0.879854816454401,0.3924140036907,0.510316794744521,0.0146579007562154,0.0628733512345127,0.710187104950335,0.0568105117839807,0.810445579809771,0.714408231868096
2246,0.706790068158502,0.37605473006721,0.284692705822732,0.459194153965147,0.573899387432923,0.875336811372117,0.111396346916642,0.435692609024296,0.60708850978494,0.588064747644976
204702,0.927701229048986,0.0328811721855235,0.60026334899115,0.229096137762248,0.572635849871695,0.914965084387238,0.435546889321524,0.571135850122602,0.29125612813667,0.49164766057285
240063,0.00679382310163968,0.608919570997578,0.771813687825632,0.240910268289425,0.181173419808416,0.138116050492836,0.776354830204016,0.718690893157134,0.911101370939438,0.673175159790369
189463,0.462748836362875,0.12930330055177,0.281899518116477,0.530887426515564,0.51923177198642,0.493988230997384,0.77716892366187,0.980153062309834,0.576218054788523,0.819398898288831
3763,0.445031294230184,0.812481666435088,0.180301220233295,0.570801947010442,0.515100726612707,0.595524197313072,0.369476873512842,0.249169601141995,0.536167208923629,0.265394497321336
196999,0.188867901959078,0.90234855073018,0.512026093278519,0.2970526585603,0.853646937901668,0.472054564361239,0.377267834271392,0.314777709358701,0.854329926178276,0.892008650268867
85601,0.230334811533146,0.721478433323069,0.00208169132979438,0.641815628726765,0.60894374900086,0.34501274795899,0.254098594164867,0.571931543747124,0.803746447056827,0.563215099091468
202507,0.300364716341748,0.301264257565057,0.183294136547119,0.616961420249717,0.535038746200028,0.278985918399246,0.917775240193293,0.696696055522186,0.777503784040007,0.555434844840981
92568,0.210530979655654,0.22108449712678,0.635342952538958,0.294571089994154,0.581033175163794,0.799904859344616,0.728963609708333,0.989137040706519,0.483630994175785,0.803587753820962
153711,0.490256433695606,0.567117436012112,0.19184774746003,0.555100849290502,0.310630667800627,0.5761132707738,0.11631277667915,0.129452767112541,0.977518150660127,0.930641639158696
110003,0.988864849957559,0.440267741253508,0.023610590293179,0.5189828107544,0.882894734272738,0.122605069306037,0.875513910575336,0.458484857262222,0.557280997384723,0.381535733487097
128109,0.211066780642866,0.402223899511711,0.336423361443821,0.580188538836943,0.0925763315096329,0.532842529415954,0.911869216669141,0.56793745377378,0.556816200396773,0.838770094838212
3322,0.747037282650839,0.278737377925684,0.806224697833768,0.0702392229595157,0.595247103615526,0.0570154370752537,0.913736948699784,0.459789176672001,0.976471888677587,0.574382765077332
218195,0.596259965395839,0.501592134896356,0.702981098855196,0.148916245599926,0.857291749005093,0.907946479253733,0.127929150388385,0.800806658127743,0.330211944514379,0.695546521570782
22848,0.520648764808285,0.783176508119769,0.169336059017825,0.582036535797569,0.375710960558356,0.262183280052308,0.387178731952017,0.770811093719714,0.402768305692531,0.976782464458197
147925,0.697585550477772,0.280493228635664,0.138798115035046,0.565509814351072,0.466828992150134,0.275388690858895,0.486614258120907,0.551576768291083,0.883171029890116,0.283621339483191
124240,0.755633165619633,0.558409827814086,0.584983202481225,0.333127953973341,0.673729081976545,0.831110842712869,0.608913036642278,0.0886034950796459,0.332485043288481,0.897503363646895
165512,0.975073818914115,0.658928987665871,0.353810267248403,0.247306712622796,0.903192723686008,0.247869917408749,0.079786484848176,0.738331522591526,0.605487692344316,0.561064493750361
101084,0.957167922930162,0.898921620561759,0.446166899772216,0.159990891437067,0.954929252141583,0.410333391782521,0.176284510510902,0.687514285149098,0.168563680730415,0.450218224853492
133693,0.672095868688685,0.98351603783413,0.329106115802353,0.367771146816837,0.455689139398863,0.225719800109784,0.130057886971724,0.75317491672277,0.494135373879885,0.235792351500468
193928,0.895872208297866,0.917839264046924,0.116474585733202,0.44275157167669,0.844440832720842,0.0204758071420681,0.175203915630412,0.572818888798037,0.769560252486268,0.568685490416846
33244,0.555695335785974,0.935233329090631,0.453029355863669,0.276815246242258,0.763992151783003,0.316588733200784,0.316543706145574,0.625247679508325,0.392297122583208,0.670004675132581
68419,0.912279957840024,0.83539616129816,0.26792457344355,0.360216904251788,0.687843665014699,0.459715404629115,0.199614568399859,0.828049015471758,0.104173200633532,0.483817650702935
149096,0.956972367546878,0.749920248243336,0.472298037389199,0.200653823725012,0.200769182857095,0.0407029586187368,0.300730460036647,0.831714707265531,0.452778280393671,0.0170404328315161
50162,0.855035059329093,0.900331542750115,0.166269901160065,0.414901069719606,0.512250997361939,0.394844504924614,0.00578163819553297,0.22129029212543,0.730395182008204,0.319416587078507
143820,0.793331049785857,0.983153016713658,0.369481046502331,0.259206039279958,0.954222628702887,0.0875504890534063,0.366055279804427,0.641488810696591,0.435435360497861,0.154208671737015
40745,0.997711716420191,0.903012802264097,0.223563832797973,0.329919323163453,0.638174690580731,0.16904398237011,0.19082924536399,0.992329215923521,0.242105639910153,0.335281915119336
94201,0.93485541694305,0.837636994705279,0.232022921183335,0.347928774129398,0.688239688254827,0.427006481482789,0.0919765705316153,0.644196479402275,0.28835959857399,0.937486787801343
164181,0.769235499381853,0.820869144978886,0.510514682504393,0.241679344856755,0.304006452885091,0.499088858176365,0.078319575533674,0.802011249235747,0.251451205006869,0.428170525662885
113010,0.652947528897763,0.888360220444655,0.447726353805212,0.307232527677062,0.49522352786794,0.229295529668121,0.470581388721812,0.673889567674179,0.225149440710481,0.193566645251188
69484,0.857194195050863,0.828647475843325,0.614410416274094,0.0499205100388487,0.713425204213851,0.108824589646788,0.435777193104349,0.861841784791903,0.129905703831877,0.438589146888821
14998,0.963045352199571,0.427751579059222,0.359099980935967,0.287083662651995,0.637706223531408,0.350581384395874,0.18688148699508,0.514590846143154,0.69315342951313,0.404510792312933
96604,0.921504596944722,0.829268423280325,0.495264128616888,0.243524390492536,0.427729650329256,0.294172203305582,0.571061510727713,0.424598174518169,0.0991070240236632,0.571181826354466
132545,0.898375620205246,0.605920739785269,0.755384371053416,0.109737218280886,0.389546204533739,0.226469421743801,0.560295696680086,0.827678410213984,0.0985828088074299,0.650855378142744
245260,0.874645663173539,0.683206127660268,0.121439731527389,0.403741323126031,0.99928899214084,0.419641662196369,0.235505656981956,0.339060051979981,0.518740135781231,0.771445479618153
226584,0.97867096712097,0.881644141113717,0.130371373778112,0.415971470952346,0.493598596556909,0.100665332268362,0.20212296154061,0.612657255739601,0.552093969911491,0.0600741836887399
93526,0.974557407828228,0.83355013494994,0.0802931828877252,0.391367632266246,0.873853738714948,0.0837735674440786,0.167923137560425,0.503405091037199,0.797599649680048,0.178945438539952
93573,0.923480233039595,0.804150090573731,0.408033399512643,0.278188764305163,0.182830525602656,0.288321911357979,0.19378625322646,0.611520973085448,0.341476642226296,0.56087278278825
225798,0.619111696497103,0.942987183157288,0.526777125735965,0.11659215735982,0.832385104390636,0.0525720323248993,0.518481692651706,0.708634707172452,0.324794125415025,0.595106487857767
111983,0.975086133166933,0.69068723855759,0.395535612529667,0.239356638934874,0.492952909431879,0.227300704929361,0.131627336236666,0.356225605541635,0.827006359397785,0.0731029622751509
79354,0.72505855296344,0.743962009150147,0.810310093239667,0.00610477151811737,0.194418079542132,0.23967149177784,0.34767082795162,0.919015050768324,0.140511904481579,0.705380026624549
168663,0.802474580859726,0.837801559352644,0.0113328833696659,0.510350793350916,0.358560179900628,0.526621578933072,0.119136555500852,0.190669272696244,0.497019431847392,0.601179667664516
169312,0.700944971169237,0.833338764868329,0.610818816857125,0.10837075463748,0.499490320826179,0.217811671026421,0.482422535398868,0.859360647989937,0.0619224145246236,0.218825971717588
239129,0.896428590406915,0.931454900315951,0.32482504446634,0.281431225134078,0.625163071953109,0.417739677914051,0.0481753875379275,0.7242433415116,0.253706545588224,0.869446501052853
126656,0.998109840515908,0.974605516083569,0.28980737969124,0.272168755307966,0.0347125758451877,0.174263601861395,0.0540972474860873,0.484381641653613,0.608165965143151,0.15442067003887
113965,0.93713535260812,0.69391162341884,0.604991129119034,0.0615209829441461,0.581277204110307,0.153306810751403,0.190378534937324,0.740283833227235,0.512524309133384,0.17254338892454
28202,0.916670355496851,0.84038626733711,0.430459112439643,0.255302582054424,0.164176001415427,0.141776964900224,0.283111767998003,0.397838990442158,0.552212004813791,0.706346023552725
824,0.606298916246396,0.643696613825556,0.52916840040541,0.159372546437701,0.989429046106279,0.0209655337381104,0.587143643028949,0.806897961239375,0.487907799479503,0.827757470070628
36796,0.970095866069501,0.574760371539991,0.647636950244905,0.084070599662067,0.853561215704822,0.181883206362424,0.620715981001406,0.796227517157819,0.0748794007222481,0.684135047115575
81358,0.55064775720562,0.91371868492653,0.281627573239948,0.373694390929608,0.841131330120336,0.174154377909974,0.436719641404618,0.453702650621945,0.498984090627671,0.327902344900238
202217,0.570223400704686,0.843489878331762,0.517306060621912,0.30263523340149,0.441093394128767,0.219252491584433,0.447269721948941,0.521424987238513,0.441572570735533,0.427396934059187
42633,0.961581479003914,0.861930860758369,0.552712830581789,0.204688173801727,0.389540042723554,0.225060099006563,0.0736534389196645,0.937973197087205,0.324594039563772,0.700144052044021
103579,0.725610425375924,0.85130091607286,0.539021969402545,0.0977076438048465,0.965793025440968,0.254418711151634,0.506744534703202,0.415242694128996,0.291430166290959,0.815260742525575
130858,0.8457475187178,0.8075358768823,0.480159947561216,0.141346354053997,0.665632832092766,0.493046111641828,0.0154424314275075,0.532200547890994,0.393680625081276,0.768240501027932
78436,0.953977996555302,0.876331939972951,0.10313370689848,0.385540183359564,0.94448119287906,0.248309835640384,0.462909967191828,0.101574729707002,0.483651232025618,0.440628384248649
175571,0.814564782206015,0.627104936519894,0.0332352655131833,0.469931598829448,0.975583996983677,0.347673558914845,0.616288028818724,0.231629937891315,0.428386042586981,0.513671472483565
220867,0.99780166941908,0.990943453273347,0.593940239886552,0.0732884632128098,0.444403079421606,0.00160631023451883,0.151031441799799,0.601816458918221,0.647997335186293,0.703706084305124
104434,0.477765300345881,0.946987496974638,0.410368415263369,0.300506925314,0.521613779257997,0.115292643675601,0.524262587740606,0.580141410612316,0.355628526964235,0.651448362308985
191827,0.680649798382572,0.680312369612906,0.156178079458282,0.516548891643746,0.470059338644395,0.465428665419657,0.37723468515065,0.685598828839554,0.279816785721393,0.224820563950321
76366,0.902650587866963,0.559788132841751,0.638592397186643,0.132818402301373,0.250578486350478,0.0618012721515647,0.401118908187365,0.652422337127383,0.628350947966051,0.242545893307355
142557,0.812345023658898,0.799153129699076,0.388681877493866,0.281153254618514,0.577442279912285,0.26090944499196,0.103800731378588,0.090494478531476,0.957932741159017,0.86639885553013
71890,0.888420421386044,0.75230818540127,0.450696295095161,0.180782607379586,0.594323072796179,0.0754664734749947,0.16724918984292,0.406413498469623,0.927576531224509,0.388299163993155
143825,0.768180599462025,0.641178575867436,0.0651879361664555,0.414851583007866,0.948021485572178,0.52997923839266,0.00505499107264671,0.590809764901731,0.615937370516557,0.492922555258165
31528,0.909430520436187,0.99017907007452,0.299220803244455,0.199087651336396,0.953940899262367,0.0140130773175898,0.313020331558106,0.584268628659124,0.521999810468119,0.350252177451813
246657,0.616075660147179,0.802361509946435,0.638752229013254,0.117349241334746,0.630606875404386,0.358793772467717,0.575272094636642,0.774263010754348,0.00710958954466354,0.529220843310465
101258,0.96683956572859,0.910499349964253,0.154800910533779,0.484024368709069,0.573869722838379,0.106205768738761,0.345573557319855,0.369648647925746,0.53905564360729,0.478306254200747
46843,0.611435953332673,0.886309078278829,0.324524106196239,0.368719928108517,0.261971149689934,0.024755882360728,0.648821483411708,0.692757009442344,0.196588806197151,0.372367351961852
37572,0.388094031576008,0.975506874590443,0.300584328081978,0.282190077145314,0.928157745963795,0.286098112027466,0.524411573913982,0.889808803011054,0.0892911565033787,0.565461346207119
38982,0.782563639348525,0.480708438072078,0.0841859217681261,0.460534091195007,0.88715277364491,0.145129893435085,0.694318393953074,0.509350674284805,0.590436767080836,0.283200174350239
22412,0.616363998046889,0.894549898119561,0.16564962065174,0.413057052510109,0.994622909780856,0.221608063091578,0.598645604406764,0.986517716149694,0.0754460689609206,0.250566049432463
124101,0.464294406638876,0.927994761909705,0.512071711814767,0.0909009389692573,0.971759645976377,0.172763346855802,0.329609586848512,0.944001338492197,0.320450276506849,0.651633549579748
197271,0.760197994617037,0.99543663523576,0.503588119394102,0.130376370941632,0.331194605107438,0.0785248031292926,0.604052799401531,0.519198056284592,0.082939992427743,0.831366173946001
211747,0.979395310313305,0.808515030756683,0.48770761654613,0.131730128366657,0.713435491511855,0.198448282380598,0.490522373702881,0.175080670305442,0.42994698170042,0.728625529074533
23680,0.993581563953586,0.922734114379411,0.446311766735896,0.140925155279408,0.651299921274827,0.318704603016395,0.574799102127975,0.217466660887474,0.0838191967881724,0.6130114806826
213819,0.920832371918085,0.971904746195506,0.573843994365864,0.0513148297254164,0.906411877254827,0.0162811092860422,0.394047589579625,0.658447355924479,0.422720202451844,0.177126430767388
185531,0.573516855316683,0.978833204996009,0.334123160645928,0.359524963863464,0.756204034971593,0.283780805078048,0.278253518182542,0.330153160809719,0.552361412958688,0.664552145735376
191959,0.522891056699617,0.922519690226014,0.478157295537401,0.206900393540303,0.629555387137864,0.0523129044747091,0.363978879335455,0.47557551105619,0.677993892826998,0.619452417401874
75432,0.744437022623125,0.750034528911331,0.360056988116258,0.338071656402218,0.295748372371844,0.418892958546529,0.216846249099922,0.590081457865272,0.356085237227691,0.308051003459654
37145,0.947444939786586,0.922077992768371,0.60110471928509,0.0646577177939697,0.0614650670643237,0.282943009989855,0.263193543202707,0.623468685651284,0.154589945972414,0.29774898714925
204399,0.556778583393972,0.688008273240693,0.272649229406665,0.407417397592672,0.865482977748082,0.42755642883813,0.375114507881037,0.296411524327981,0.585227633592987,0.861118244819849
202325,0.78509445197573,0.927798615385442,0.120947412199405,0.398904833809081,0.993191741066126,0.617936437299201,0.116088845211652,0.698714174645073,0.128824910211639,0.663211733690957
247267,0.757429844677387,0.786579516554974,0.199760343770929,0.421570147262045,0.870258243479007,0.425047171209232,0.25268767502672,0.846551193549255,0.243229512249301,0.0993368773044341
