,sigma_C1,sigma_H1,epsilon_C1,epsilon_H1,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,is_pareto
3402,0.8077472695673724,0.5226010230844854,0.4602289277439581,0.7772980184520136,147.78294639571453,13.277036081084239,5.467100224443832,276.16127516707036,False
3403,0.825101663497021,0.4533215512934954,0.6071649337493429,0.45487547594432975,147.7946455164538,19.260484552924396,6.323903972325254,632.224183165543,False
3404,0.6939276542710161,0.7117315948915436,0.6773581550819365,0.4864742741794118,147.8325933582642,56.90922677132492,4.339574809914936,1197.8827750291196,False
3405,0.9062120101711201,0.36483280539505664,0.6606534246532818,0.5081718152363732,148.07907343963066,90.72679230589344,4.214874109657066,463.50501667387,False
3406,0.6516306563203551,0.5304727115409213,0.5681249881553848,0.6119440060938014,148.17306388079137,82.56925755861775,23.61749127257845,612.3710656588302,False
3407,0.5330651848241982,0.6379792970087825,0.7911175518855185,0.2846833645780365,148.1974593067692,230.15790760115732,52.92891185952874,2554.382623650944,False
3408,0.6618721992893939,0.5363657541118936,0.592975066534208,0.45756752840628795,148.2225890469254,228.52552010204437,57.70292968306704,4024.9248625925443,False
3409,0.6291578491676588,0.5624635017867632,0.8296846257839277,0.15005354507300375,148.22426611344616,58.031474494683266,19.735155025981992,843.9750458613902,False
3410,0.776451838513738,0.3993968106276805,0.7823929021385205,0.22462931539799688,148.26144678447642,16.374035635695552,0.8397442343945368,102.8452741002277,False
3411,0.4849648140102351,0.7282989571720826,0.5530372841271377,0.9736550315054027,148.2984041880844,26.13977833572966,7.2083484373069435,167.62785566434832,False
3412,0.4822908454573573,0.8200287300875014,0.87431382387713,0.6411586963698541,148.33483498919537,272.05427603064265,33.70649750282532,7546.87510520253,False
3413,0.5370770795942839,0.6749967345028585,0.4855711777279058,0.9603851281518958,148.34350086470778,104.01349371095387,23.43831088236476,590.5640333691048,False
3414,0.6299483008231502,0.5905756965149844,0.5427844003708296,0.6208783551059345,148.3972434095307,184.6438758875725,45.36646997545079,2454.859524724054,False
3415,0.7413674907182184,0.6816141680229983,0.8155298801037807,0.21612909768455507,148.43643983787,75.49711010089513,5.308349951780938,911.7133874116596,False
3416,0.545910283385455,0.6336314915590445,0.5785347866937993,0.7761961674387715,148.5263927761236,45.35794555175563,11.992777860466196,117.52551767096574,False
3417,0.7445616322908054,0.6326698394365982,0.771389761032705,0.3195673103293748,148.61209846566726,132.1418195138105,14.737188541964352,2965.955062601135,False
3418,0.8444649393036292,0.5602869501276829,0.5587040091255513,0.6866270680525951,148.69058153593613,172.04689532943013,20.841604248371972,3518.3659117768184,False
3419,0.6593863713801542,0.7371838904505863,0.8358366963170547,0.3496346088629017,148.87440309172547,188.18707185551503,22.04105689936699,4703.719057287382,False
3420,0.6451696462306358,0.7630738129949938,0.7619432959925022,0.45132797639670463,148.89566381707695,113.16662583232088,11.249420934398426,2521.660078031663,False
3421,0.8655216147416,0.32500728072708124,0.8538225073343737,0.18739045249889652,148.91935889428677,128.62247382779537,5.801237742287051,414.69499665234764,False
3422,0.8089424489850235,0.24185512503484352,0.6854162809821114,0.5077954468145867,149.06121400816045,22.813472721661853,5.970993562783632,517.5222751683405,False
3423,0.7120497560809715,0.44179782485758473,0.8438304783166994,0.09031640247446057,149.18247920490316,22.4186946069141,10.174377671451547,893.5929897448935,False
3424,0.4672397751229595,0.8165443698638383,0.7206814407316176,0.919393675322299,149.1955681397101,234.76822984859683,27.773400182492757,6321.118607646298,False
3425,0.7191642248471852,0.5190290238373034,0.770362283949414,0.24091754258733933,149.2049979336918,5.032464575297086,0.8422697382155395,30.790093413495185,False
3426,0.8057238566020672,0.44750094477418323,0.44550636626084655,0.8067467358458631,149.21269246970002,74.1670111828195,25.778912923024972,2135.506893012942,False
3427,0.5294584067898889,0.6520934932867776,0.8068815329015786,0.2703917680691251,149.24360627978768,223.669907351213,51.727766477599516,2562.946083763361,False
3428,0.7148893596537366,0.6878257901178259,0.769180741883807,0.37464117905505534,149.25933158116464,177.75519008385862,21.69624125374338,4269.7493695844905,False
3429,0.6431291658356673,0.5802485658757232,0.5013598666817202,0.8428192491034285,149.27081652511325,13.708247950451561,5.928520146836436,70.13675946572644,False
3430,0.8369107374967341,0.40578204279252433,0.7411437307278037,0.33662023361751386,149.33522634114303,78.97481277649624,4.128507951921056,687.7067143379336,False
3431,0.6600032442955096,0.7261604334956467,0.6046025708551547,0.7640081667441593,149.3518210647349,204.28222197321074,26.334903699338252,5746.422391901292,False
3432,0.22530258115762072,0.7591832303055013,0.9259223048454643,0.8281686159395102,149.3616382546076,170.05063037446774,32.930835442454644,713.7318596036631,False
3433,0.3569914988764172,0.8575997730426294,0.9773948826558067,0.7944445907759551,149.37713580844178,358.1581061639539,41.286675499773736,8263.593215106772,False
3434,0.5518689099266166,0.8345207400845994,0.9912112437587867,0.3444153038441288,149.37995362095435,210.25891002105837,24.390319149054385,5341.874595893358,False
3435,0.961763046351466,0.2624922956524874,0.5506875846864931,0.9522487870002492,149.4592133009482,81.45801005812518,3.062133797295606,289.3290725704727,False
3436,0.7730391983889232,0.6121905875181725,0.7941984449996394,0.26902179892962463,149.53915367927382,156.16136169581188,17.75000364480072,3017.1550588352125,False
