,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1
247532,0.3229399040619497,0.7250539934968435,0.5121799025123553,0.2885773181364345,0.7689163214117959,0.252076337118293,0.7896827342880035,0.3085049830852014
14483,0.1259482447325973,0.9912124306962645,0.4481529249349984,0.39304999132378343,0.3317694664691473,0.8043080476836733,0.6332288376688792,0.7401783897932582
97839,0.5925116802261242,0.8064879956769553,0.46117069998969673,0.6370766669173508,0.508614351605577,0.38919522335880585,0.4196247869960078,0.7682899905487469
138506,0.9614386539847789,0.6976815907808576,0.540872638080346,0.2586953836132178,0.17136648924576903,0.09089197884821712,0.9846680230241099,0.5899516319282636
205048,0.17019845335175576,0.714302482608743,0.5188325991130208,0.48538060954130574,0.3023150416324237,0.9985644688914626,0.5879768574833333,0.7122376942277635
169449,0.7374225903473932,0.45544420964221033,0.5339047864356014,0.5289287506751887,0.23934529074294728,0.3530710051906365,0.7876757725235948,0.7409773387856189
189255,0.7546526113139489,0.8598406015281825,0.4585593050411808,0.8593273052292985,0.7815797962318051,0.23132320668112766,0.4865455480552265,0.27953313359071164
141288,0.22799186011515257,0.7483308617427068,0.5021417708109565,0.04717858149166778,0.555125341130196,0.3454275946518593,0.8904559058056623,0.6575027940034379
99758,0.19193922885492462,0.9859471373641118,0.4403409296857828,0.4197718130186756,0.20218307731686905,0.689658809372113,0.9965768793215847,0.22231469677970028
227900,0.8701874952407211,0.224786964302018,0.507073549215072,0.7658047591917094,0.5880742558452973,0.7393338348000289,0.46936135718692623,0.08302713997267407
240525,0.9883650691978566,0.10078833015542539,0.5981916456387755,0.3313663557941076,0.9170751383850634,0.05299991249360321,0.10619074736236869,0.7101676685571201
212153,0.3072142123591355,0.6368860017164718,0.3558658622105575,0.8348731699211258,0.30950149145046246,0.9732077093128881,0.752504069451684,0.22940122590795442
186852,0.5866564493040616,0.7480455516489563,0.5625783084821712,0.13834111107555025,0.3913386598844829,0.9391541247996232,0.38569701737798706,0.5516403693066164
81585,0.36271633817406673,0.12881259912833817,0.73122007843881,0.10456792088646212,0.7289258849019035,0.5194494948501954,0.7369425367566401,0.7592015406304297
221716,0.7874619411507742,0.24680553064238214,0.5880861744561546,0.4417714444277455,0.29162769723629584,0.45305640933628094,0.7469832163712302,0.43935165299580886
213778,0.8626120039693844,0.014089633158910188,0.45366512229937106,0.9712274939892734,0.8272278803298567,0.0027634759005789366,0.8903971668479554,0.6937911414617861
148750,0.03881520538917679,0.8485768813690489,0.4569851090056012,0.4140974010484329,0.5402282745953708,0.3647126681080976,0.9383275246421183,0.6824908985320901
123875,0.8317014600558817,0.7250665123245739,0.5241527138119586,0.47892588769663613,0.42033964640858773,0.7379453629573447,0.1116338365068184,0.7937209552391477
