,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1
104651,0.774699045436735,0.7756377389725845,0.26283352501092117,0.9820524225490486,0.3884105235667436,0.15449953597113797,0.5234142726150813,0.9369763132803356
132021,0.3253077451400382,0.2915821303488108,0.5823339168169808,0.2597729808134411,0.7543732472097074,0.8824575542526708,0.21629122097396944,0.8157348156597664
190179,0.5559886778850137,0.6288895455031136,0.5400958589595849,0.4347433686056525,0.5831135873372958,0.52341557977451,0.2342248947497221,0.8475503255522686
2863,0.9042456908903966,0.722144061678895,0.37033153449241524,0.5488708914238626,0.2119802596915304,0.6142056987566215,0.01103899967919186,0.8367514069937206
194906,0.7054678515066038,0.5882538308479318,0.4559493872211015,0.6199378556800131,0.6667419819537751,0.4019852331797494,0.1332181894053351,0.5688415553298855
221256,0.8086009157588865,0.1509548576920305,0.5832889798628879,0.35435354461951807,0.26003453750207056,0.512428569026453,0.4492678776406367,0.9472484195017419
190407,0.9708191484498523,0.6640169234136316,0.3419402629083424,0.8631848456438064,0.4023673538265954,0.417692998843197,0.08581371187376573,0.9438647684138114
45557,0.9760041179323374,0.4196866624271555,0.3432866778392232,0.8635425971811111,0.5770071611373406,0.31269782988176054,0.15777197107449756,0.9324712215215325
98040,0.24952510032674763,0.6159593154455552,0.3318203475564964,0.9590021845406997,0.5713588832522074,0.6564451075489454,0.3644596662992582,0.8779030836987473
87384,0.3322217126602286,0.5598471112449559,0.41799998404581784,0.7776545993103912,0.9414360593465801,0.568278639520545,0.0683007676920177,0.8420012288594988
152500,0.6466823726824595,0.4488813888971218,0.5484045368118992,0.2839204913335913,0.533381104166908,0.3500330274266679,0.41471884360823175,0.5706026499678094
143056,0.9705185954732858,0.34760646289888775,0.5434974287031453,0.2739575372589463,0.23668303581250316,0.6733629281901418,0.14364400878251357,0.9074525385309934
197476,0.98568087997307,0.6674072293851234,0.09574858206302234,0.946704218306434,0.2639001622652164,0.2986601120570924,0.30573613341287564,0.907065844319898
205567,0.7261781645001014,0.10166355637128986,0.6013047482368578,0.03650576991605782,0.6266256549396759,0.7667016391992987,0.0623752766151723,0.6473450427406554
131110,0.6464907553775782,0.2819916858418388,0.5820057999893157,0.48919150457070687,0.6383474413940796,0.8438683748352638,0.05367867575915059,0.9344876677165027
249548,0.21274962992982344,0.7480178096074502,0.3599142476098853,0.8867642036067341,0.8510521076483586,0.33596724456939553,0.4452421323843651,0.853094894170836
26785,0.31746341872038264,0.4663820336364376,0.35049941695568715,0.9930318738966435,0.9373931228240843,0.7643270295170392,0.12721098188254254,0.7839922887115531
22014,0.701414659053976,0.5956204739816341,0.512788660560335,0.029105950324116534,0.07250129905802097,0.8241092175405104,0.453313686515551,0.7937858934004105
113296,0.6907491790652079,0.7124042302065937,0.5117205714244031,0.3670590184225118,0.41959269194387644,0.2584011400006642,0.41768516564104746,0.930826943606515
137574,0.8891953451248067,0.405308886970243,0.48583840172486925,0.5668099088940557,0.3973599346101414,0.764162731177886,0.06076797449438224,0.7654473965523771
62363,0.6773609511944204,0.5107675345928726,0.5441905717803338,0.17224760484420806,0.6927711101270171,0.6122691385321838,0.007454666501759256,0.9265697900650272
123480,0.16073557268978184,0.7106829376980178,0.3446282554200691,0.9123888867457333,0.9320216118850096,0.5188668527916768,0.877078842427729,0.008946220154248816
