,sigma_C1,sigma_C2,sigma_F1,sigma_H1,epsilon_C1,epsilon_C2,epsilon_F1,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
67,0.3600727998322146,0.34299048939606697,0.3173872517453393,0.2228355509473265,0.39897755266520474,0.3945876462611412,0.24666427913257724,0.02413380595536956,320,828.9912091622223,111.98439483122222,11.050827940067734,22.779197632133332,-84367.33789511111,-42435.53634444444
68,0.3600727998322146,0.34299048939606697,0.3173872517453393,0.2228355509473265,0.39897755266520474,0.3945876462611412,0.24666427913257724,0.02413380595536956,240,1119.4834470555554,8.376416228544445,18.854847116028612,1.858053528111111,-108109.04832222222,-25645.129217444446
69,0.3600727998322146,0.34299048939606697,0.3173872517453393,0.2228355509473265,0.39897755266520474,0.3945876462611412,0.24666427913257724,0.02413380595536956,300,922.7961797066667,62.73311709433334,13.752585924353424,13.955757127744445,-93753.12426122223,-34921.64579666667
70,0.36536441860910257,0.3936601175298721,0.29874557441255956,0.19679639160232582,0.463315688904949,0.557969580628624,0.13819477167135336,0.019611155707702548,240,1143.2055285111112,7.142221507811112,18.957357846940745,1.6080367053888889,-112847.42024777779,-21924.892651555558
71,0.36536441860910257,0.3936601175298721,0.29874557441255956,0.19679639160232582,0.463315688904949,0.557969580628624,0.13819477167135336,0.019611155707702548,320,876.0217448644444,89.39285138344444,12.19484640522955,19.680008579299997,-95513.79835599998,-32682.538168111114
72,0.36536441860910257,0.3936601175298721,0.29874557441255956,0.19679639160232582,0.463315688904949,0.557969580628624,0.13819477167135336,0.019611155707702548,280,1026.3526384644445,28.76963556922222,16.249917276739,6.816903217355556,-106213.61974755557,-25362.16735166667
73,0.36536441860910257,0.3936601175298721,0.29874557441255956,0.19679639160232582,0.463315688904949,0.557969580628624,0.13819477167135336,0.019611155707702548,300,957.6645759344444,51.31726588055556,14.4412390432054,11.939333370099998,-101969.332724,-27985.09019888889
74,0.36536441860910257,0.3936601175298721,0.29874557441255956,0.19679639160232582,0.463315688904949,0.557969580628624,0.13819477167135336,0.019611155707702548,260,1089.4751695444443,16.06147286711111,17.664382949922324,3.7264895774,-108035.80790555556,-25000.858977222222
75,0.370658610657564,0.3759684002562979,0.2950765419732291,0.24086980402552632,0.2490308203119671,0.4129930987334293,0.23256954980077696,0.043660637411423786,300,918.1792167244444,66.07937426000001,13.28747862218013,14.55464680391111,-91402.50107177778,-36873.16751488888
76,0.370658610657564,0.3759684002562979,0.2950765419732291,0.24086980402552632,0.2490308203119671,0.4129930987334293,0.23256954980077696,0.043660637411423786,240,1122.5192816,9.509571263133333,18.47495960681877,2.0951565028444445,-103946.46768077779,-29132.71992155556
77,0.370658610657564,0.3759684002562979,0.2950765419732291,0.24086980402552632,0.2490308203119671,0.4129930987334293,0.23256954980077696,0.043660637411423786,260,1060.3036713555557,19.16677222722222,17.054639293157884,4.369871759544444,-101773.55326088889,-29858.039859555556
78,0.370658610657564,0.3759684002562979,0.2950765419732291,0.24086980402552632,0.2490308203119671,0.4129930987334293,0.23256954980077696,0.043660637411423786,320,822.0050189133334,120.71954705699999,10.48673794328401,23.95061438785556,-80059.97012866667,-46324.585728444436
79,0.370658610657564,0.3759684002562979,0.2950765419732291,0.24086980402552632,0.2490308203119671,0.4129930987334293,0.23256954980077696,0.043660637411423786,280,994.295534012222,36.423061627,15.383611743055717,8.315036136511111,-97817.72682944445,-32206.16195777778
80,0.3755169813222912,0.3462631353860245,0.3262041619644617,0.15980760373308425,0.35483843279328225,0.33504015429938955,0.20501587287587114,0.07564850141196366,300,909.2203944666666,62.686520373111115,13.381774565946271,14.047125625966666,-94071.74690588888,-35062.12939933334
