,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1
418882,0.7866583725355218,0.3688637410310212,0.4643299312329442,0.8167082332418655,0.48181393849607207,0.5545272546093704
189324,0.7946812367531576,0.32249695465365036,0.13602177324748665,0.9360593525944099,0.3495265693382336,0.4946491872972944
168137,0.869964534828177,0.09017612636689978,0.15009251135627472,0.8353896069691135,0.4375436931959019,0.6164309464135183
194534,0.8706379133652554,0.05794514018060523,0.6440899808038958,0.8118445632718554,0.6105672302290025,0.414818007784608
412956,0.7536931689579525,0.38460840667007556,0.3516690074740937,0.7012815352333167,0.16761108155760177,0.8789307611623643
380247,0.7751203770229812,0.47148722576527735,0.07329062844822591,0.832301681925451,0.7501984533271351,0.857058893005083
362993,0.8143399174454726,0.21130809596781,0.5766927071838689,0.8418745280687151,0.3123638946100595,0.49305137212429884
75263,0.8179383160485172,0.3207899929097143,0.2733737854425912,0.7479014291980624,0.7369224595212022,0.5340857798827429
394040,0.8418850027462806,0.26221180063333527,0.3854249275441917,0.7187447727846715,0.9497104252395919,0.4108438338055939
51847,0.8162570065098304,0.20803131039905595,0.018342500748588533,0.8699901145317692,0.3919766731409245,0.695783197536204
231403,0.8448330228885438,0.14315337291947447,0.7820538431210546,0.9735070810297574,0.498877981582616,0.4014656552993037
187884,0.7543144011399225,0.22199432220012813,0.6794175417498771,0.8656347653157538,0.11750855225310455,0.7587212443937917
175603,0.8170436667620403,0.23756227933004342,0.5577291972484263,0.8127082152659757,0.7027026103715728,0.2643262179363114
394081,0.8425887256149167,0.22844844948693172,0.20756233670485255,0.6521759422694812,0.6186260585273734,0.8174997061131204
282602,0.8099369469964786,0.2989662818888434,0.4196771225626425,0.5377480505215151,0.8049177187720423,0.9130176738922174
429136,0.8138476122030103,0.32807101777252873,0.35484484821142764,0.7486129425099878,0.8077018927430415,0.389269108585177
399125,0.8031455807861403,0.11198672058258541,0.6938113460187882,0.7435324727355075,0.36248469614847534,0.7576298699407068
305774,0.7950421546944406,0.2883768767179653,0.26202705371763213,0.8492251782069177,0.25878157411764213,0.3810264040417457
456509,0.9087405958616473,0.09840495101146433,0.44218848678494393,0.9620646013164781,0.7786873752646073,0.13330505832645345
458156,0.7754211590199576,0.07550775988926482,0.7846073318596379,0.9413822083374404,0.16910370754380902,0.4561907003302906
45709,0.7534415042289951,0.30421395257216627,0.5894854669101024,0.9480721703415218,0.12946858808308012,0.5269061172823188
461685,0.8199827434738357,0.15405816625651036,0.755443100417558,0.8592171311070025,0.7859214440581318,0.31534929081265467
111212,0.7521766802199299,0.19143410693606563,0.7106962746562177,0.6302115636795669,0.6326615480952676,0.9955795509233755
74379,0.6660882899662438,0.2881065794867844,0.7118297384877831,0.9428914444928235,0.2781547218028941,0.8742196345656684
27985,0.7311510523911494,0.41358996195072384,0.6197127097264905,0.8543678920797076,0.7918399540055735,0.5252125555352777
480959,0.6560168760931969,0.6749501963990073,0.09837702866187402,0.9368267386583096,0.9006139201583335,0.6531546733069136
236662,0.8028597798353317,0.2247502537285305,0.7424234314489399,0.8991320029452778,0.6196854762203986,0.4201701481569727
384268,0.8601775976918096,0.22222870153653881,0.3018536844066118,0.8719296348735441,0.6832808429133663,0.3679592092873122
455336,0.7873061905843078,0.3168870162879129,0.4948873551786481,0.7795016764643384,0.5485215787104095,0.5137500938902824
464318,0.8107653888280532,0.20760218471223651,0.643661573895208,0.6850643535201942,0.6803164037486074,0.7138432386812332
187733,0.8292143810058814,0.12823611750063615,0.6830496322918007,0.7100010818281262,0.7131023313496769,0.597221165988947
242461,0.7646052465687906,0.1982533265203099,0.6366513961518255,0.9166665326309309,0.14846461039288664,0.42323631100851317
467870,0.6614598961146038,0.36520072422368877,0.6148809917549181,0.9195236184663635,0.24182025452038003,0.893602937424695
305293,0.797269639457834,0.44880081808389194,0.37291620930771996,0.8282396050727537,0.9366633958979792,0.3103561721580605
242857,0.857913562138773,0.0640620786716659,0.3518849806961298,0.644461836739959,0.48635837495792417,0.6402536907087312
380418,0.8010370351902246,0.24127035477394207,0.24217935421029693,0.8853954562844554,0.01729315978810269,0.4252163281360544
307343,0.7494697853908606,0.35987167872766646,0.4027504209320093,0.9698061002766539,0.06278102746318841,0.3738649081717628
215165,0.7752060320287179,0.2569882723077031,0.6043277682449294,0.9721363777366159,0.21992230845236152,0.26797604146198717
105199,0.7493259019737115,0.31401560549727664,0.46518430725001536,0.7868607483081629,0.11757163817691293,0.6764786143682201
177048,0.8357052322756713,0.05076316782078891,0.7569829036234141,0.9191599870664054,0.4119570939576082,0.2861840328644479
190436,0.8306568610814294,0.34578471690655127,0.40819757140215107,0.7717773702557601,0.8867667713203232,0.46738474538900543
267724,0.780244523066991,0.15921754855671316,0.8328293928741939,0.768367720958578,0.8767359053080207,0.7116146092974628
419919,0.7355839424822507,0.5458986223631132,0.0888979763573945,0.8535336052304554,0.7334241323377746,0.8340515941396907
188480,0.7950295120951647,0.15838471870226573,0.7544826235826197,0.7089800296397378,0.7340817790678716,0.8042750227589562
411868,0.8293181176459238,0.029381679889995245,0.5358409099084492,0.6972868326249818,0.24751277475569464,0.5597119616377753
176533,0.8219347352524067,0.27560852300922967,0.22015823607783308,0.6503367026414725,0.4833863745439373,0.8538898292416864
226381,0.8103127165578422,0.11838173434672165,0.6089861629857642,0.5681573596492143,0.6695338571742973,0.8696392779433011
299774,0.8166678515346415,0.4377353889932405,0.3507861000130446,0.7942265057297525,0.9839717371841465,0.5050041040360312
