,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1,mse_liq_density,mse_vap_density,mse_Pvap,mse_Hvap,is_pareto
626,0.7864354174060765,0.43982961847488655,0.5438315784244109,0.6818826320807542,0.7828877390429395,0.8689339810145826,372.3131629755133,144.99393808847807,13.14567671198672,288.0481748546312,False
627,0.8343219283743936,0.29605381583289125,0.7345485368872605,0.7511660062545322,0.7920602663501924,0.869296779113739,372.41063433667716,3.8757622689247113,0.2450925347091879,583.7082240143902,False
628,0.790182416709106,0.11152036472824373,0.7248934683341575,0.8581550364212893,0.3678401896218822,0.6545408614714187,372.6869075409883,73.52928798043105,5.313147332091064,158.78552294203996,False
629,0.8483323775300344,0.16788354560569085,0.6588766849892834,0.741120990676591,0.2046365564448407,0.9443256036442902,372.8293686448555,165.28214109034872,10.691207786457053,374.5693812736455,False
630,0.6014299717356436,0.6496529099093674,0.24942663673075297,0.77329371690204,0.984518265381772,0.7913695504817511,375.0108767742894,645.7336721043785,51.25729100394558,2504.821976790822,False
631,0.872585374730891,0.09779382722138107,0.793854498105421,0.903143433999094,0.663521866321019,0.7751482341623833,375.1745691371556,121.17945518991482,21.71273700148575,4573.2888590441935,False
632,0.7976181255887314,0.3350648227813385,0.5215858144197035,0.6884285225669552,0.8202477508008603,0.7043972506377696,375.2440121423001,160.93628913877245,15.081436913851281,354.48820990067463,False
633,0.7545141935531489,0.45619011710368074,0.4860817153425739,0.8638222414265518,0.6925763259166251,0.6270425357315792,375.3011864326348,75.93029951208214,6.736979221880565,60.16675865186181,False
634,0.7425542791575751,0.5088434375725652,0.4829871734797132,0.824562669790936,0.8134435543513763,0.5351780741640372,375.7432311529633,111.18939433870635,19.909086462148554,542.3813452684583,False
635,0.8635043116086095,0.2518980793497476,0.5813524268387238,0.752914136385774,0.6641870679055479,0.63289461189252,375.85933449072184,216.60640335657916,12.709138905067622,296.68470686069963,False
636,0.796564525356824,0.4436441289861748,0.41321592651030803,0.7557027765375132,0.61125828796748,0.7757932840620885,375.8919950060249,407.91081464278216,28.350211769555585,875.5144036960559,False
637,0.8015893087215828,0.23870259417409675,0.794493393884499,0.8540178043641977,0.9292781997529125,0.5873820062274271,376.94145181233773,0.327193222412334,0.1708771933589717,268.8497571099366,True
638,0.7348505159225127,0.5091957388006342,0.4585999532424741,0.9759576390442914,0.3479345842966637,0.67340150111817,378.060782347956,359.7364853993745,33.87816885138676,997.2124387860625,False
639,0.6835993138662675,0.44439868153884443,0.6731472268730846,0.9171849389423586,0.750052090257757,0.6445582734054991,378.112041900592,110.01510279686177,15.954953545058526,295.68452832795845,False
640,0.9130957142010183,0.17197767014235585,0.5110092936247891,0.724320087768758,0.874707185879242,0.7473443426947757,378.8200734230563,87.60509755581865,0.22567471144337548,402.1918633103673,False
641,0.9110491303276584,0.2743145154539998,0.6234695376972622,0.8336596273552985,0.6010222253948809,0.9222144433575672,379.4599078124255,15.38419107771107,8.20990038646969,2995.535511338203,False
642,0.8409548448267046,0.3171221064980857,0.4865043335883865,0.5846854059300283,0.8936402234457531,0.830264155714526,380.2859819189551,305.84328646244484,22.617948398946655,1028.7520982730025,False
643,0.8597676735630195,0.2861710486870122,0.5495946329477897,0.685020814945774,0.6889010411373605,0.7810928364632626,380.80502401458034,211.70316539943627,15.12886376205212,415.79984905013043,False
644,0.8306568610814294,0.34578471690655127,0.40819757140215107,0.7717773702557601,0.8867667713203232,0.46738474538900543,380.8919849459595,226.0169476860974,11.895231175402202,251.87206780232327,False
645,0.9192686298001417,0.1621017408677022,0.7362645516503562,0.8192661198683803,0.7648022137335571,0.8903021150594768,380.9575223188864,59.80774133956838,16.19134974980339,4256.96208854018,False
646,0.788610466261571,0.07986569141358098,0.7374024121878772,0.753882545471201,0.4476848217304711,0.8189270411927945,381.4840329504248,66.40924823528692,6.425067369327657,213.61070241530396,False
647,0.7950295120951647,0.15838471870226573,0.7544826235826197,0.7089800296397378,0.7340817790678716,0.8042750227589562,381.93419725513223,41.71102108378862,6.7946215756482955,191.03522524644526,False
648,0.761148579499299,0.34555969348314525,0.5918590561881579,0.9271933943507166,0.021250699808686897,0.8997289680228105,382.5209636475097,350.0672119718939,27.65591965606881,770.3706460292086,False
649,0.766202879579757,0.3593725365286109,0.7568600396304384,0.9521614566497619,0.6696017143046719,0.6126665613925202,382.95510204555706,1.2535428249117655,0.2405165845013691,214.61527508357477,True
650,0.8581017163296936,0.123436687715743,0.6226815652225011,0.6953031068227232,0.4700360234291786,0.8166903449604254,383.229861100975,174.72977887288468,12.881874385239769,444.8238570850822,False
651,0.7786513009382272,0.35372905678424255,0.6485538259554571,0.8540998365863743,0.5053644945173675,0.6593678923944987,383.2430421917723,126.93013522169811,13.796100696591003,316.5379122934661,False
652,0.8988820290945656,0.1821651093725812,0.43522588250840494,0.605985185707107,0.9365458496594601,0.833896625241817,384.0840902813919,280.1218474333553,8.342155921217858,258.3599794184876,False
653,0.8909626729211408,0.11317265321270818,0.568837728044631,0.8974536000721682,0.06640230632197654,0.6445428402647334,384.3595373404837,401.85234288172353,14.209161733127218,467.24412741556273,False
654,0.6225362992040941,0.6287936258940783,0.2818660593700305,0.8413668949989895,0.8122847096973009,0.8390927163809007,384.9552268919666,561.0968134677081,39.82578185637558,1519.4252622341646,False
655,0.9046535225361886,0.30075457848518894,0.4616496457632458,0.8582662669405844,0.6860471177425812,0.6982479255154439,385.6565589525852,102.76176097174289,0.3202727762385731,1019.0338658028152,False
656,0.8013467141518865,0.3202501757369987,0.7991919703701249,0.994064809165962,0.5024342222230552,0.7516347615574274,385.9575982121386,54.96167626329107,6.621765739549749,1837.5911154688188,False
657,0.8226610468210749,0.3224448199435138,0.7129748404430613,0.961582237889533,0.31073673664175744,0.9301928066258915,385.95761374899786,52.394833169485835,10.382526151009916,2862.672138842201,False
658,0.859683701955121,0.17321576777320705,0.8253293353872788,0.8443949700446828,0.9534188602915947,0.8509589861891934,387.7205016549233,183.98662968047915,23.715336008155116,5367.22604811211,False
659,0.822393890635981,0.40546345275472473,0.3514484992563368,0.790105530992273,0.5467136284313464,0.7702015785101716,387.94830600613716,525.7610260372179,27.32802331468909,699.9187425511842,False
660,0.8041512247230672,0.5026522048771874,0.5981176729137243,0.8879593149114152,0.8117868304587462,0.625008286689563,388.3944649910613,0.6465987191820304,0.24549078933824803,583.7677858644511,False
661,0.8705315454610291,0.25114874002345333,0.7572617349725858,0.9667156822174165,0.7185257148996044,0.5051083270598907,389.0920204311591,9.484038183602788,2.3635628068130234,1318.719172986143,False
662,0.6570068613223444,0.39267552050755705,0.6551092578689266,0.9247500195822372,0.7636160207950147,0.5488650017786295,389.7074648222994,289.3289905125997,36.3013441501087,1083.2061125591224,False
663,0.7337074861018869,0.4588954268874224,0.7138909441633192,0.9558881794524132,0.7471706391794841,0.6821090195815337,390.7063194364126,1.0263894736809367,0.018901988781113245,407.1001775466103,True
664,0.6598251293413496,0.6496003142008849,0.227453365602607,0.8005090894282774,0.9504933023480242,0.6653864539454506,390.8989809813115,292.6353634329397,29.00505535807527,1508.026020729662,False
665,0.8813576085355482,0.2031169427067095,0.7730117589782642,0.9808601534940045,0.133591747115966,0.8828626137403509,390.94213906620746,37.28879326041405,13.056449809591594,2444.05249711836,False
666,0.7997241016273322,0.2255293741263322,0.8288737124062695,0.9119216787830984,0.3154173659865583,0.9529812000927702,391.7255464347685,21.497851808394117,3.4408519960802493,1133.1245824878017,False
667,0.6636337079763391,0.6711946006461028,0.36420207693132567,0.9819880521689587,0.78136094445922,0.9350365343843374,391.87571068006855,10.044867897310244,3.448237787103758,1274.2235433056244,False
668,0.7760957856949278,0.49121355913161074,0.3750285331953978,0.7433813669314451,0.7358750271666037,0.7326257528941427,392.23337477635323,351.2250594967692,27.39132710373236,966.3199810342655,False
669,0.7507691743247992,0.4111759974743319,0.5535306399529336,0.8158655508878747,0.46262562285909187,0.7896900883878842,392.2800987930692,303.2750934273912,29.2665416455195,817.1724443373306,False
670,0.7709204021588585,0.5264698799230877,0.27659934564557986,0.9726725637953693,0.5220380804538619,0.657652905226895,392.53700358534564,290.3688337725513,13.022698368197638,136.63951401251114,False
671,0.9013613283735177,0.09583343912389002,0.7867066605377783,0.8711791593411818,0.5822858988906188,0.7538029868959337,392.66270957827635,16.13830140469913,6.323404055692396,1812.043268511079,False
672,0.7327929239463091,0.5479315390344612,0.30927270187347833,0.9219582297468643,0.7419477601710588,0.3770308517004053,393.891140621468,214.1337805096536,32.98247527262886,1304.5858130211293,False
673,0.8869390704372786,0.35729559367032226,0.6595613780728703,0.9145890522116478,0.7258795150963447,0.7242886938762789,394.20553732554845,26.940725915801647,12.116396723100396,3682.7726461364373,False
674,0.8784108642717325,0.05647721455199978,0.5787436309364522,0.8994375388094856,0.7060815199974265,0.25318461597595326,394.5466623102424,275.8545200084898,9.01741584525912,253.79490567284864,False
675,0.6453089339740581,0.5930168892792929,0.5295647015020722,0.9314788916106754,0.6115890978799097,0.9696342136258458,395.4997470957722,154.51314739371978,16.46667293673446,250.83071732714234,False
676,0.6241841165732325,0.6290947005580528,0.3271746190087773,0.9527096528525211,0.5630641931808936,0.9836797904079281,395.7833555094053,582.5507536292823,36.991437436159906,1090.5679286746613,False
677,0.7629413051710817,0.13485731428197595,0.7671283675947471,0.9466114819140099,0.6473839400773816,0.3287120256393235,396.0189344157811,153.36491879515333,17.31563060199509,897.9673184541598,False
678,0.6884202857940956,0.62345423517252,0.21306036402700598,0.8558180241384671,0.838042429448757,0.5949526495619282,397.93977352972377,298.79660665900036,30.517025776355638,1505.312468549609,False
679,0.690534470512541,0.6413005496923629,0.18685918738364665,0.905012267084301,0.684030756290334,0.9570483366530789,398.4243821427591,415.55822729828816,9.398264361845817,222.5249731242443,False
680,0.7704074316319558,0.3118509766698503,0.6949446255152055,0.8948535262309826,0.5537024966246762,0.5397799777447919,398.6790224355859,121.62326576104104,13.577236088937573,374.64377835400285,False
681,0.8611210120021472,0.27723935410409417,0.5250046466815745,0.9615454246738068,0.6425841327466811,0.37077085375725133,399.18918133995356,106.79460430381337,1.3383620767572588,249.5457496606237,False
