,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1
104,0.8004280068510916,0.1676242160818079,0.8423406663414035,0.9375186163067436,0.5861373614059701,0.9520080971774402
105,0.8621459806703956,0.1374062602657072,0.77450675255967,0.944735852223742,0.5008861773960911,0.8013211379648956
106,0.6554080590819021,0.0882660115603578,0.8719485323381547,0.9497671126831466,0.4410094031336791,0.9731986958923572
107,0.7374831787667714,0.3399336020944205,0.7240295306370456,0.8851817476386846,0.6083815300939069,0.9896266722901812
108,0.8492933582952572,0.5265359444434266,0.3945449170582777,0.916635243261162,0.9603652575972392,0.8692096554835665
109,0.7193880021993849,0.1048045126378713,0.8038308116736795,0.972258005973076,0.1075217597064248,0.8813333517488973
110,0.9464573439604892,0.1989258743454842,0.6315856808980899,0.8660736627031328,0.8871989452204868,0.9107601935353908
111,0.8890221540474378,0.0770831114359033,0.822822617441873,0.8847413254897337,0.7755978169059956,0.8723654144060957
112,0.8770082450616175,0.0647169008885002,0.8310301999194004,0.8693172221703428,0.7309291260523494,0.7881632354343426
113,0.7492135758466131,0.2250017834795312,0.7787320195281765,0.9836495460682684,0.4803418731925746,0.7697723610458285
114,0.8256376193957199,0.528032301121801,0.5279660831743664,0.9745214327552034,0.6415360376807393,0.943458656806717
115,0.9215570312245074,0.1656356188995822,0.6828886523062911,0.9392502169196066,0.8137472200481137,0.7254620942805027
116,0.8288750037446732,0.1946130454588572,0.8564308831344656,0.9045474996746083,0.8460801015406213,0.9072725750524768
117,0.7556290474069711,0.607763722953496,0.5392257264479183,0.9693325204290492,0.7934657652949149,0.9657902348012852
118,0.7400027777138578,0.2732758659210811,0.8735745779348918,0.9151406484424488,0.9714214613207558,0.8987673247570332
119,0.8071956423110507,0.0082857956609897,0.8763538192827481,0.9430563348376296,0.1897771571174266,0.8213183558004886
120,0.7776792699643761,0.3368539568101559,0.7025691523518717,0.9794264213473564,0.2881639317793379,0.9481786385268492
121,0.8024244340629748,0.030856761607199,0.8802691694101317,0.9692345915096928,0.9586725362120256,0.6973609456269367
122,0.6875136831009171,0.0230939773959314,0.922106209176868,0.9362268773145396,0.8304026482044874,0.8504715857301075
123,0.8774937948845428,0.0565567405063296,0.7463034580412413,0.964203766105998,0.1722921768719054,0.8428591249524935
124,0.9122479958378548,0.1842459267779573,0.7068590685510862,0.9773602903398836,0.3921693459723441,0.8732120733934996
125,0.7056629203231939,0.1748860109576442,0.8372313433556895,0.9253276838954486,0.9682739233025428,0.8308311444112806
126,0.9292355242107544,0.2489554535454474,0.6340267546034357,0.8546531640956915,0.6322199485105875,0.9591626607395268
127,0.803304388445916,0.5497080126539198,0.563392570281063,0.9322402144648329,0.7793377781347925,0.8328926980631403
128,0.8773835721153881,0.2266800480202864,0.7556964745626451,0.9935006451264374,0.4358718378706384,0.8394797609968151
129,0.8434398377265281,0.204120942115797,0.7943120017787705,0.978447557786796,0.4740289894804472,0.8640976764798836
130,0.8987190122822746,0.0134874511380147,0.7837689645409222,0.8920827268193229,0.342102116731996,0.8029498728129973
131,0.9079761841145424,0.149190990271865,0.7441722202452915,0.9979128406888966,0.3368723971417848,0.8477843965493965
132,0.8710432624373418,0.1384806373594996,0.7976569703282337,0.9836002416963904,0.3322804242327592,0.8985463786383797
133,0.815609033962324,0.4361892348247961,0.7150393178959198,0.8718809985556284,0.8516301866424147,0.9337440577964328
134,0.9134437800610736,0.0684164164961181,0.7565865384791742,0.9081501686219388,0.342028751460564,0.8573561825942536
135,0.8643279684000253,0.0174389248302636,0.8880202042607079,0.9111536777495904,0.8601973957765985,0.8909232803160799
