,sigma_C1,sigma_F1,sigma_H1,epsilon_C1,epsilon_F1,epsilon_H1,temperature,liq_density,vap_density,Hvap,Pvap
90,0.360961361201406,0.2234895514121403,0.2646185439762151,0.5108564820480321,0.2439894996104568,0.0780087341571281,210,859.7505737333333,4.4158949627,16.728681201702916,2.097474231566667
91,0.360961361201406,0.2234895514121403,0.2646185439762151,0.5108564820480321,0.2439894996104568,0.0780087341571281,250,753.9247674455556,18.819340657,14.048662439070965,9.503613316455557
92,0.360961361201406,0.2234895514121403,0.2646185439762151,0.5108564820480321,0.2439894996104568,0.0780087341571281,290,614.1333714077778,72.59825818811112,9.71551643025793,31.636253409277774
93,0.360961361201406,0.2234895514121403,0.2646185439762151,0.5108564820480321,0.2439894996104568,0.0780087341571281,230,811.8837503211112,9.638756922844443,15.52108717859404,4.776998994788889
94,0.360961361201406,0.2234895514121403,0.2646185439762151,0.5108564820480321,0.2439894996104568,0.0780087341571281,270,696.3875388688889,38.91704404666667,12.173785351801778,18.53577819254444
95,0.3617165242742945,0.2379517186704248,0.2522883278928213,0.5119805984502834,0.2095284797598068,0.0734363202521722,290,594.6884983511112,87.00003313988888,8.651938111888107,36.075878748233336
96,0.3617165242742945,0.2379517186704248,0.2522883278928213,0.5119805984502834,0.2095284797598068,0.0734363202521722,250,753.7661234377778,23.262087208666667,13.292427061404272,11.36704670191111
97,0.3617165242742945,0.2379517186704248,0.2522883278928213,0.5119805984502834,0.2095284797598068,0.0734363202521722,210,864.4698514833333,4.930568613955556,16.141786931445736,2.3398028927888888
98,0.3617165242742945,0.2379517186704248,0.2522883278928213,0.5119805984502834,0.2095284797598068,0.0734363202521722,270,687.0858022055555,45.54931234033333,11.363336275138913,21.058554935522224
99,0.3617165242742945,0.2379517186704248,0.2522883278928213,0.5119805984502834,0.2095284797598068,0.0734363202521722,230,814.1567830833334,11.540392655488889,14.860376830140623,5.619005892366666
100,0.3640277903282097,0.2019349800506939,0.2695008415138216,0.4454833923726932,0.3667418280142151,0.0767139819371106,250,742.3901572222222,21.328958813,13.597512622722352,10.41006689058889
101,0.3640277903282097,0.2019349800506939,0.2695008415138216,0.4454833923726932,0.3667418280142151,0.0767139819371106,270,675.2236513055556,41.038664681444445,11.669150007309929,19.255370209522223
102,0.3640277903282097,0.2019349800506939,0.2695008415138216,0.4454833923726932,0.3667418280142151,0.0767139819371106,230,797.1883071377778,10.044808134722224,15.177771393080183,4.931944014755556
103,0.3640277903282097,0.2019349800506939,0.2695008415138216,0.4454833923726932,0.3667418280142151,0.0767139819371106,210,847.9700738433334,4.372953356733333,16.437456609290994,2.066926902411111
104,0.3640277903282097,0.2019349800506939,0.2695008415138216,0.4454833923726932,0.3667418280142151,0.0767139819371106,290,587.0402320077777,79.94304982033333,8.940349552063285,33.35271712163334
105,0.3651222891871197,0.2243472163719591,0.2632383884168706,0.471852310339818,0.3250627699902167,0.0706194519071534,230,792.9571149144444,10.7625868131,14.967519106025913,5.291973592833333
106,0.3651222891871197,0.2243472163719591,0.2632383884168706,0.471852310339818,0.3250627699902167,0.0706194519071534,210,844.2081076722221,4.6345410441888895,16.245545114323185,2.199902408655555
107,0.3651222891871197,0.2243472163719591,0.2632383884168706,0.471852310339818,0.3250627699902167,0.0706194519071534,270,671.8009924622221,43.950274921444446,11.466427399838706,20.347962952866663
108,0.3651222891871197,0.2243472163719591,0.2632383884168706,0.471852310339818,0.3250627699902167,0.0706194519071534,290,579.0211828844446,79.45488128566666,8.898242941563087,33.85238637413333
109,0.3651222891871197,0.2243472163719591,0.2632383884168706,0.471852310339818,0.3250627699902167,0.0706194519071534,250,737.5386779400001,22.334761309555557,13.431271145668148,10.917851534477778
110,0.3658663313666995,0.2429234516739986,0.260017996840364,0.532031840289,0.2793719125578348,0.057083220322846,230,777.9317048044445,12.2339482533,14.536196298617682,5.943518828311112
111,0.3658663313666995,0.2429234516739986,0.260017996840364,0.532031840289,0.2793719125578348,0.057083220322846,270,653.5937898233333,46.589997271222224,11.070038397186782,21.5730598348
112,0.3658663313666995,0.2429234516739986,0.260017996840364,0.532031840289,0.2793719125578348,0.057083220322846,250,721.6476247066668,25.141987198666666,12.949906321948,12.10059800708889
113,0.3658663313666995,0.2429234516739986,0.260017996840364,0.532031840289,0.2793719125578348,0.057083220322846,290,570.0835869977777,93.10079519566668,8.2412470491611,37.31181603071111
114,0.3658663313666995,0.2429234516739986,0.260017996840364,0.532031840289,0.2793719125578348,0.057083220322846,210,826.8796310088889,5.189072223177778,15.822403658533336,2.454648052877778
115,0.366620207211509,0.2350793746517834,0.2479268433833167,0.516955486667648,0.1753069676544031,0.0751087059609462,250,755.7504908222223,24.026575241888885,13.236164575042327,11.6688111378
116,0.366620207211509,0.2350793746517834,0.2479268433833167,0.516955486667648,0.1753069676544031,0.0751087059609462,230,813.4642128844445,11.568006231277776,14.81622766240245,5.650602776611111
117,0.366620207211509,0.2350793746517834,0.2479268433833167,0.516955486667648,0.1753069676544031,0.0751087059609462,270,686.5335150155555,45.82049732333333,11.303931924029436,21.154853722622217
118,0.366620207211509,0.2350793746517834,0.2479268433833167,0.516955486667648,0.1753069676544031,0.0751087059609462,290,597.4649054777778,85.23517943966667,8.721838592268968,35.535892854622226
119,0.366620207211509,0.2350793746517834,0.2479268433833167,0.516955486667648,0.1753069676544031,0.0751087059609462,210,862.8651456455556,4.909860966366667,16.05083172452538,2.3245581832666664
120,0.3695150275560084,0.2409055059906052,0.2527504543159031,0.6076498139553828,0.1940082180954289,0.0477904057094143,210,834.3096763933333,5.053670943555556,15.729782998876471,2.3958027049444444
121,0.3695150275560084,0.2409055059906052,0.2527504543159031,0.6076498139553828,0.1940082180954289,0.0477904057094143,230,785.0935864944445,12.20255373561111,14.46500207990855,5.946322726955555
122,0.3695150275560084,0.2409055059906052,0.2527504543159031,0.6076498139553828,0.1940082180954289,0.0477904057094143,270,663.4309889377778,48.20384104766667,10.950829879063932,21.958570356566668
123,0.3695150275560084,0.2409055059906052,0.2527504543159031,0.6076498139553828,0.1940082180954289,0.0477904057094143,290,572.375302108889,89.92089596866667,8.28861251997511,36.48711150711111
124,0.3695150275560084,0.2409055059906052,0.2527504543159031,0.6076498139553828,0.1940082180954289,0.0477904057094143,250,728.3363557988888,24.864805232,12.919624796415578,12.002110008844443
