,sigma_C1,sigma_F1,epsilon_C1,epsilon_F1,temperature,liq_density,vap_density,Hvap,Pvap,liq_enthalpy,vap_enthalpy
42,0.27078711799383254,0.2932761594822084,0.3945149132936467,0.33149404214883993,190,1317.6586979666668,76.78049862288889,9.039172708004756,11.015708826766666,-946.8637666040668,1552.599810488889
43,0.27078711799383254,0.2932761594822084,0.3945149132936467,0.33149404214883993,130,1679.1322599888888,2.1562288828555554,12.865585312644994,0.26122295862333333,-4112.3349214888885,925.4974825188889
44,0.27078711799383254,0.2932761594822084,0.3945149132936467,0.33149404214883993,170,1455.0067355444446,31.525120997444443,10.615047174091794,4.508608546144445,-2005.85769477,1357.5640638444447
45,0.2829560138727199,0.2940742982227771,0.40282804468372563,0.3102874648822734,170,1454.2453359444444,32.81994132933334,10.548880286554725,4.669150929711111,-1949.1996683533332,1412.3505912833334
46,0.2829560138727199,0.2940742982227771,0.40282804468372563,0.3102874648822734,130,1675.7259941555556,2.4708124300666667,12.78634967988469,0.2986625493066667,-3938.784435911111,1059.6987956566666
47,0.2829560138727199,0.2940742982227771,0.40282804468372563,0.3102874648822734,150,1569.3107942666666,9.848059877277775,11.785511405189736,1.3348665015277779,-3009.610296866667,1122.8008948655554
48,0.2829560138727199,0.2940742982227771,0.40282804468372563,0.3102874648822734,210,1134.9982406022223,167.73096156333332,6.794955596308184,22.04794105571111,136.59390003401919,1807.8964752
49,0.2829560138727199,0.2940742982227771,0.40282804468372563,0.3102874648822734,190,1314.7240050333332,74.13377778844445,9.056340086059125,10.752636606477779,-944.5487540975043,1504.2017057777778
50,0.2850149178415759,0.289911115273668,0.1761124894723846,0.3722520946548456,150,1577.3823676000002,10.471090614422224,11.729857107786774,1.4164354314111112,-2933.469474633333,1192.1505935266669
51,0.2850149178415759,0.289911115273668,0.1761124894723846,0.3722520946548456,170,1455.9925519111111,31.884488844444444,10.506893901309526,4.581159027855556,-1926.5364407066666,1371.280819361111
52,0.2850149178415759,0.289911115273668,0.1761124894723846,0.3722520946548456,190,1308.4308387333333,73.0892932991111,8.947178522871594,10.638724699377779,-870.6387326985666,1489.8329221777776
53,0.2850149178415759,0.289911115273668,0.1761124894723846,0.3722520946548456,130,1685.5936565444445,2.4907440995111108,12.744647005348977,0.30148277459555556,-3904.720672844445,1068.2281625988887
54,0.2850149178415759,0.289911115273668,0.1761124894723846,0.3722520946548456,210,1131.5208548433334,188.71359138444447,6.500690870582491,23.880823869986667,174.0921039976533,2056.4854647999996
55,0.29937324199087945,0.2932838666454077,0.3213543437870858,0.3068744495343826,130,1682.0452678777779,2.6648351272555555,12.78606447874398,0.3219136955444445,-3863.122259555555,1142.5723249333332
56,0.29937324199087945,0.2932838666454077,0.3213543437870858,0.3068744495343826,150,1574.0689303333336,8.958846818011112,11.805738750897946,1.218074140748889,-3081.5858231888888,1022.3209563933334
57,0.29937324199087945,0.2932838666454077,0.3213543437870858,0.3068744495343826,190,1324.311893088889,73.91078225577778,9.095247250801302,10.703539874999999,-967.0432557933,1511.7581855333333
58,0.29937324199087945,0.2932838666454077,0.3213543437870858,0.3068744495343826,210,1141.9786167222221,165.78799673,6.855283687987404,22.047289540824448,120.5072456640769,1785.5302077222223
59,0.29937324199087945,0.2932838666454077,0.3213543437870858,0.3068744495343826,170,1457.1613031999998,28.238068595777776,10.631410158762284,4.102063032499999,-2043.9356603777776,1222.6955255588887
60,0.3013156063261861,0.2905876118240558,0.21083633148704467,0.34059614772653474,190,1326.870895388889,76.27518064977777,9.022928464719868,10.971814337722224,-927.8399165383,1545.9710545
61,0.3013156063261861,0.2905876118240558,0.21083633148704467,0.34059614772653474,210,1146.050397988889,172.86948571,6.760138686078767,22.595438063266666,133.36643245749787,1909.3646292444444
62,0.3013156063261861,0.2905876118240558,0.21083633148704467,0.34059614772653474,150,1585.0777732000001,10.905629518044442,11.783307166945908,1.470425958898889,-2937.7578574,1240.9235998166666
63,0.3013156063261861,0.2905876118240558,0.21083633148704467,0.34059614772653474,130,1692.3521230000001,2.5899796344555552,12.781741686015437,0.31311089498333333,-3888.647715188889,1110.8858262655556
64,0.3013156063261861,0.2905876118240558,0.21083633148704467,0.34059614772653474,170,1462.3415194333331,30.137113990222222,10.583603397918099,4.3544267026888885,-1991.006797658889,1299.9559633777776
65,0.3091723135443163,0.2886607630584424,0.1291532760982044,0.3634774861535357,210,1108.3477998977778,189.9062187522222,6.268215472727012,24.144839493222225,311.04773611963884,2076.0136098333332
66,0.3091723135443163,0.2886607630584424,0.1291532760982044,0.3634774861535357,190,1306.4359718333333,85.10441840311111,8.646512686445112,12.011214489866667,-721.2753922644945,1718.1715378444446
